"recipe_id","recipe_type","dimension","inputs","original_output","tiered_output","status","source","source_path"
"more_ores_more_gems:smbo_2","minecraft:smelting","overworld","more_ores_more_gems:deepslate_black_opal_ore","more_ores_more_gems:black_opal","more_ores_more_gems:black_opal","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smbo_2.json"
"more_ores_more_gems:smbo_3","minecraft:blasting","overworld","more_ores_more_gems:black_opal_ore","more_ores_more_gems:black_opal","more_ores_more_gems:black_opal","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smbo_3.json"
"more_ores_more_gems:smbo_4","minecraft:blasting","overworld","more_ores_more_gems:deepslate_black_opal_ore","more_ores_more_gems:black_opal","more_ores_more_gems:black_opal","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smbo_4.json"
"more_ores_more_gems:smcr_10","minecraft:blasting","nether","more_ores_more_gems:nether_crimsonite_ore","more_ores_more_gems:crimsonite","more_ores_more_gems:crimsonite","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smcr_10.json"
"more_ores_more_gems:smcr_5","minecraft:smelting","overworld","more_ores_more_gems:crimsonite_ore","more_ores_more_gems:crimsonite_nugget","more_ores_more_gems:crimsonite_nugget","unchanged_no_equivalent","Infinite Domain override","kubejs/data/more_ores_more_gems/recipe/smcr_5.json"
"more_ores_more_gems:smcr_6","minecraft:smelting","overworld","more_ores_more_gems:deepslate_crimsonite_ore","more_ores_more_gems:crimsonite_nugget","more_ores_more_gems:crimsonite_nugget","unchanged_no_equivalent","Infinite Domain override","kubejs/data/more_ores_more_gems/recipe/smcr_6.json"
"more_ores_more_gems:smcr_7","minecraft:blasting","overworld","more_ores_more_gems:crimsonite_ore","more_ores_more_gems:crimsonite_nugget","more_ores_more_gems:crimsonite_nugget","unchanged_no_equivalent","Infinite Domain override","kubejs/data/more_ores_more_gems/recipe/smcr_7.json"
"more_ores_more_gems:smcr_8","minecraft:blasting","overworld","more_ores_more_gems:deepslate_crimsonite_ore","more_ores_more_gems:crimsonite_nugget","more_ores_more_gems:crimsonite_nugget","unchanged_no_equivalent","Infinite Domain override","kubejs/data/more_ores_more_gems/recipe/smcr_8.json"
"more_ores_more_gems:smcr_9","minecraft:smelting","nether","more_ores_more_gems:nether_crimsonite_ore","more_ores_more_gems:crimsonite","more_ores_more_gems:crimsonite","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smcr_9.json"
"more_ores_more_gems:smctr_1","minecraft:smelting","overworld","more_ores_more_gems:citrine_ore","more_ores_more_gems:citrine","more_ores_more_gems:citrine","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smctr_1.json"
"more_ores_more_gems:smctr_2","minecraft:smelting","overworld","more_ores_more_gems:deepslate_citrtine_ore","more_ores_more_gems:citrine","more_ores_more_gems:citrine","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smctr_2.json"
"more_ores_more_gems:smctr_3","minecraft:blasting","overworld","more_ores_more_gems:citrine_ore","more_ores_more_gems:citrine","more_ores_more_gems:citrine","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smctr_3.json"
"more_ores_more_gems:smctr_4","minecraft:blasting","overworld","more_ores_more_gems:deepslate_citrtine_ore","more_ores_more_gems:citrine","more_ores_more_gems:citrine","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smctr_4.json"
"more_ores_more_gems:smelt_chromium_2","minecraft:smelting","overworld","more_ores_more_gems:chromium_ore","more_ores_more_gems:chromium_nugget","more_ores_more_gems:chromium_nugget","unchanged_no_equivalent","Infinite Domain override","kubejs/data/more_ores_more_gems/recipe/smelt_chromium_2.json"
"more_ores_more_gems:smelt_chromium_3","minecraft:smelting","overworld","more_ores_more_gems:deepslate_chromium_ore","more_ores_more_gems:chromium_nugget","more_ores_more_gems:chromium_nugget","unchanged_no_equivalent","Infinite Domain override","kubejs/data/more_ores_more_gems/recipe/smelt_chromium_3.json"
"more_ores_more_gems:smelt_chromium_6","minecraft:blasting","overworld","more_ores_more_gems:chromium_ore","more_ores_more_gems:chromium_nugget","more_ores_more_gems:chromium_nugget","unchanged_no_equivalent","Infinite Domain override","kubejs/data/more_ores_more_gems/recipe/smelt_chromium_6.json"
"more_ores_more_gems:smelt_chromium_7","minecraft:blasting","overworld","more_ores_more_gems:deepslate_chromium_ore","more_ores_more_gems:chromium_nugget","more_ores_more_gems:chromium_nugget","unchanged_no_equivalent","Infinite Domain override","kubejs/data/more_ores_more_gems/recipe/smelt_chromium_7.json"
"more_ores_more_gems:smelt_cobalt_2","minecraft:smelting","overworld","more_ores_more_gems:cobalt_ore","more_ores_more_gems:cobalt_ingot","more_ores_more_gems:cobalt_ingot","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smelt_cobalt_2.json"
"more_ores_more_gems:smelt_cobalt_3","minecraft:smelting","overworld","more_ores_more_gems:deepslate_cobalt_ore","more_ores_more_gems:cobalt_ingot","more_ores_more_gems:cobalt_ingot","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smelt_cobalt_3.json"
"more_ores_more_gems:smelt_cobalt_6","minecraft:blasting","overworld","more_ores_more_gems:cobalt_ore","more_ores_more_gems:cobalt_ingot","more_ores_more_gems:cobalt_ingot","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smelt_cobalt_6.json"
"more_ores_more_gems:smelt_cobalt_7","minecraft:blasting","overworld","more_ores_more_gems:deepslate_cobalt_ore","more_ores_more_gems:cobalt_ingot","more_ores_more_gems:cobalt_ingot","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smelt_cobalt_7.json"
"more_ores_more_gems:smelt_fire_opal","minecraft:smelting","overworld","more_ores_more_gems:fire_opal_ore","more_ores_more_gems:fire_opal_gemstone","more_ores_more_gems:fire_opal_gemstone","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smelt_fire_opal.json"
"more_ores_more_gems:smelt_fire_opal_2","minecraft:blasting","overworld","more_ores_more_gems:fire_opal_ore","more_ores_more_gems:fire_opal_gemstone","more_ores_more_gems:fire_opal_gemstone","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smelt_fire_opal_2.json"
"more_ores_more_gems:smelt_radium_10","minecraft:blasting","overworld","more_ores_more_gems:radium_dust_ore","more_ores_more_gems:radium226_dust","more_ores_more_gems:radium226_dust","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smelt_radium_10.json"
"more_ores_more_gems:smelt_radium_11","minecraft:blasting","overworld","more_ores_more_gems:deepslate_radium_dust_ore","more_ores_more_gems:radium226_dust","more_ores_more_gems:radium226_dust","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smelt_radium_11.json"
"more_ores_more_gems:smelt_radium_2","minecraft:smelting","overworld","more_ores_more_gems:radium_ore","more_ores_more_gems:radium226_nugget","more_ores_more_gems:radium226_nugget","unchanged_no_equivalent","Infinite Domain override","kubejs/data/more_ores_more_gems/recipe/smelt_radium_2.json"
"more_ores_more_gems:smelt_radium_3","minecraft:smelting","overworld","more_ores_more_gems:deepslate_radium_ore","more_ores_more_gems:radium226_nugget","more_ores_more_gems:radium226_nugget","unchanged_no_equivalent","Infinite Domain override","kubejs/data/more_ores_more_gems/recipe/smelt_radium_3.json"
"more_ores_more_gems:smelt_radium_4","minecraft:smelting","overworld","more_ores_more_gems:radium_dust_ore","more_ores_more_gems:radium226_dust","more_ores_more_gems:radium226_dust","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smelt_radium_4.json"
"more_ores_more_gems:smelt_radium_5","minecraft:smelting","overworld","more_ores_more_gems:deepslate_radium_dust_ore","more_ores_more_gems:radium226_dust","more_ores_more_gems:radium226_dust","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smelt_radium_5.json"
"more_ores_more_gems:smelt_radium_8","minecraft:blasting","overworld","more_ores_more_gems:radium_ore","more_ores_more_gems:radium226_nugget","more_ores_more_gems:radium226_nugget","unchanged_no_equivalent","Infinite Domain override","kubejs/data/more_ores_more_gems/recipe/smelt_radium_8.json"
"more_ores_more_gems:smelt_radium_9","minecraft:blasting","overworld","more_ores_more_gems:deepslate_radium_ore","more_ores_more_gems:radium226_nugget","more_ores_more_gems:radium226_nugget","unchanged_no_equivalent","Infinite Domain override","kubejs/data/more_ores_more_gems/recipe/smelt_radium_9.json"
"more_ores_more_gems:smelt_rose_gold_2","minecraft:smelting","overworld","more_ores_more_gems:rose_gold_ore","more_ores_more_gems:rose_gold_nugget","more_ores_more_gems:rose_gold_nugget","unchanged_no_equivalent","Infinite Domain override","kubejs/data/more_ores_more_gems/recipe/smelt_rose_gold_2.json"
"more_ores_more_gems:smelt_rose_gold_3","minecraft:smelting","overworld","more_ores_more_gems:deepslate_rose_gold_ore","more_ores_more_gems:rose_gold_nugget","more_ores_more_gems:rose_gold_nugget","unchanged_no_equivalent","Infinite Domain override","kubejs/data/more_ores_more_gems/recipe/smelt_rose_gold_3.json"
"more_ores_more_gems:smelt_rose_gold_4","minecraft:smelting","nether","more_ores_more_gems:nether_rose_gold_ore","more_ores_more_gems:rose_gold_ingot","more_ores_more_gems:rose_gold_ingot","already_correct","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smelt_rose_gold_4.json"
"more_ores_more_gems:smelt_rose_gold_7","minecraft:blasting","overworld","more_ores_more_gems:rose_gold_ore","more_ores_more_gems:rose_gold_nugget","more_ores_more_gems:rose_gold_nugget","unchanged_no_equivalent","Infinite Domain override","kubejs/data/more_ores_more_gems/recipe/smelt_rose_gold_7.json"
"more_ores_more_gems:smelt_rose_gold_8","minecraft:blasting","overworld","more_ores_more_gems:deepslate_rose_gold_ore","more_ores_more_gems:rose_gold_nugget","more_ores_more_gems:rose_gold_nugget","unchanged_no_equivalent","Infinite Domain override","kubejs/data/more_ores_more_gems/recipe/smelt_rose_gold_8.json"
"more_ores_more_gems:smelt_rose_gold_9","minecraft:blasting","nether","more_ores_more_gems:nether_rose_gold_ore","more_ores_more_gems:rose_gold_ingot","more_ores_more_gems:rose_gold_ingot","already_correct","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smelt_rose_gold_9.json"
"more_ores_more_gems:smgo","minecraft:blasting","overworld","more_ores_more_gems:deepslate_gray_opal_ore","more_ores_more_gems:gray_opal","more_ores_more_gems:gray_opal","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smgo.json"
"more_ores_more_gems:smgo_1","minecraft:smelting","overworld","more_ores_more_gems:gray_opal_ore","more_ores_more_gems:gray_opal","more_ores_more_gems:gray_opal","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smgo_1.json"
"more_ores_more_gems:smgo_2","minecraft:smelting","overworld","more_ores_more_gems:deepslate_gray_opal_ore","more_ores_more_gems:gray_opal","more_ores_more_gems:gray_opal","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smgo_2.json"
"more_ores_more_gems:smgo_3","minecraft:blasting","overworld","more_ores_more_gems:gray_opal_ore","more_ores_more_gems:gray_opal","more_ores_more_gems:gray_opal","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smgo_3.json"
"more_ores_more_gems:smhld_1","minecraft:smelting","overworld","more_ores_more_gems:heliodor_ore","more_ores_more_gems:heliodor","more_ores_more_gems:heliodor","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smhld_1.json"
"more_ores_more_gems:smhld_2","minecraft:smelting","overworld","more_ores_more_gems:deepslate_heliodor_ore","more_ores_more_gems:heliodor","more_ores_more_gems:heliodor","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smhld_2.json"
"more_ores_more_gems:smhld_3","minecraft:blasting","overworld","more_ores_more_gems:heliodor_ore","more_ores_more_gems:heliodor","more_ores_more_gems:heliodor","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smhld_3.json"
"more_ores_more_gems:smhld_4","minecraft:blasting","overworld","more_ores_more_gems:deepslate_heliodor_ore","more_ores_more_gems:heliodor","more_ores_more_gems:heliodor","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smhld_4.json"
"more_ores_more_gems:smjade_1","minecraft:smelting","overworld","more_ores_more_gems:jade_ore","more_ores_more_gems:jade_ingot","more_ores_more_gems:jade_ingot","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smjade_1.json"
"more_ores_more_gems:smjade_2","minecraft:smelting","overworld","more_ores_more_gems:deepslate_jade_ore","more_ores_more_gems:jade_ingot","more_ores_more_gems:jade_ingot","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smjade_2.json"
"more_ores_more_gems:smjade_3","minecraft:blasting","overworld","more_ores_more_gems:jade_ore","more_ores_more_gems:jade_ingot","more_ores_more_gems:jade_ingot","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smjade_3.json"
"more_ores_more_gems:smjade_4","minecraft:blasting","overworld","more_ores_more_gems:deepslate_jade_ore","more_ores_more_gems:jade_ingot","more_ores_more_gems:jade_ingot","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smjade_4.json"
"more_ores_more_gems:smmq_1","minecraft:smelting","overworld","more_ores_more_gems:mysticrain_quartz_ore","more_ores_more_gems:mysticrain_quartz","more_ores_more_gems:mysticrain_quartz","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smmq_1.json"
"more_ores_more_gems:smmq_2","minecraft:smelting","overworld","more_ores_more_gems:deepslatee_mysticrain_quartz_ore","more_ores_more_gems:mysticrain_quartz","more_ores_more_gems:mysticrain_quartz","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smmq_2.json"
"more_ores_more_gems:smmq_3","minecraft:blasting","overworld","more_ores_more_gems:mysticrain_quartz_ore","more_ores_more_gems:mysticrain_quartz","more_ores_more_gems:mysticrain_quartz","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smmq_3.json"
"more_ores_more_gems:smmq_4","minecraft:blasting","overworld","more_ores_more_gems:deepslatee_mysticrain_quartz_ore","more_ores_more_gems:mysticrain_quartz","more_ores_more_gems:mysticrain_quartz","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smmq_4.json"
"more_ores_more_gems:smprd_1","minecraft:smelting","overworld","more_ores_more_gems:peridot_ore","more_ores_more_gems:peridot","more_ores_more_gems:peridot","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smprd_1.json"
"more_ores_more_gems:smprd_2","minecraft:smelting","overworld","more_ores_more_gems:peridot_ore_deepslate","more_ores_more_gems:peridot","more_ores_more_gems:peridot","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smprd_2.json"
"more_ores_more_gems:smprd_3","minecraft:blasting","overworld","more_ores_more_gems:peridot_ore","more_ores_more_gems:peridot","more_ores_more_gems:peridot","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smprd_3.json"
"more_ores_more_gems:smprd_4","minecraft:blasting","overworld","more_ores_more_gems:peridot_ore_deepslate","more_ores_more_gems:peridot","more_ores_more_gems:peridot","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smprd_4.json"
"more_ores_more_gems:smsg_1","minecraft:smelting","overworld","more_ores_more_gems:sunflare_gem_ore","more_ores_more_gems:sunflare_gem","more_ores_more_gems:sunflare_gem","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smsg_1.json"
"more_ores_more_gems:smsg_2","minecraft:smelting","overworld","more_ores_more_gems:deepslate_sunflare_gem_ore","more_ores_more_gems:sunflare_gem","more_ores_more_gems:sunflare_gem","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smsg_2.json"
"more_ores_more_gems:smsg_3","minecraft:blasting","overworld","more_ores_more_gems:sunflare_gem_ore","more_ores_more_gems:sunflare_gem","more_ores_more_gems:sunflare_gem","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smsg_3.json"
"more_ores_more_gems:smsg_4","minecraft:blasting","overworld","more_ores_more_gems:deepslate_sunflare_gem_ore","more_ores_more_gems:sunflare_gem","more_ores_more_gems:sunflare_gem","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smsg_4.json"
"more_ores_more_gems:smsliver_3","minecraft:smelting","overworld","more_ores_more_gems:sliver_ore","more_ores_more_gems:sliver_ingot","more_ores_more_gems:sliver_ingot","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smsliver_3.json"
"more_ores_more_gems:smsliver_4","minecraft:smelting","overworld","more_ores_more_gems:deepslate_sliver_ore","more_ores_more_gems:sliver_ingot","more_ores_more_gems:sliver_ingot","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smsliver_4.json"
"more_ores_more_gems:smsliver_5","minecraft:blasting","overworld","more_ores_more_gems:sliver_ore","more_ores_more_gems:sliver_ingot","more_ores_more_gems:sliver_ingot","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smsliver_5.json"
"more_ores_more_gems:smsliver_6","minecraft:blasting","overworld","more_ores_more_gems:deepslate_sliver_ore","more_ores_more_gems:sliver_ingot","more_ores_more_gems:sliver_ingot","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smsliver_6.json"
"more_ores_more_gems:smtitanium_1","minecraft:smelting","overworld","more_ores_more_gems:titanium_ore","more_ores_more_gems:titanium_nugget","more_ores_more_gems:titanium_nugget","unchanged_no_equivalent","Infinite Domain override","kubejs/data/more_ores_more_gems/recipe/smtitanium_1.json"
"more_ores_more_gems:smtitanium_3","minecraft:blasting","overworld","more_ores_more_gems:titanium_ore","more_ores_more_gems:titanium_nugget","more_ores_more_gems:titanium_nugget","unchanged_no_equivalent","Infinite Domain override","kubejs/data/more_ores_more_gems/recipe/smtitanium_3.json"
"more_ores_more_gems:smtitanium_5","minecraft:smelting","nether","more_ores_more_gems:nether_titanium_ore","more_ores_more_gems:titanium_ingot","more_ores_more_gems:titanium_ingot","already_correct","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smtitanium_5.json"
"more_ores_more_gems:smtitanium_6","minecraft:blasting","nether","more_ores_more_gems:nether_titanium_ore","more_ores_more_gems:titanium_ingot","more_ores_more_gems:titanium_ingot","already_correct","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smtitanium_6.json"
"more_ores_more_gems:smtp_1","minecraft:smelting","overworld","more_ores_more_gems:topaz_ore","more_ores_more_gems:topaz","more_ores_more_gems:topaz","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smtp_1.json"
"more_ores_more_gems:smtp_2","minecraft:smelting","overworld","more_ores_more_gems:deepslate_topaz_ore","more_ores_more_gems:topaz","more_ores_more_gems:topaz","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smtp_2.json"
"more_ores_more_gems:smtp_3","minecraft:blasting","overworld","more_ores_more_gems:topaz_ore","more_ores_more_gems:topaz","more_ores_more_gems:topaz","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smtp_3.json"
"more_ores_more_gems:smtp_4","minecraft:blasting","overworld","more_ores_more_gems:deepslate_topaz_ore","more_ores_more_gems:topaz","more_ores_more_gems:topaz","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smtp_4.json"
"more_ores_more_gems:smwo_1","minecraft:smelting","overworld","more_ores_more_gems:white_opal_ore","more_ores_more_gems:white_opal","more_ores_more_gems:white_opal","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smwo_1.json"
"more_ores_more_gems:smwo_2","minecraft:smelting","overworld","more_ores_more_gems:deepslate_white_opal_ore","more_ores_more_gems:white_opal","more_ores_more_gems:white_opal","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smwo_2.json"
"more_ores_more_gems:smwo_3","minecraft:blasting","overworld","more_ores_more_gems:white_opal_ore","more_ores_more_gems:white_opal","more_ores_more_gems:white_opal","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smwo_3.json"
"more_ores_more_gems:smwo_4","minecraft:blasting","overworld","more_ores_more_gems:deepslate_white_opal_ore","more_ores_more_gems:white_opal","more_ores_more_gems:white_opal","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/smwo_4.json"
"more_ores_more_gems:ss_1","minecraft:smelting","overworld","more_ores_more_gems:sapphire_ore","more_ores_more_gems:sapphire","more_ores_more_gems:sapphire","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/ss_1.json"
"more_ores_more_gems:ss_2","minecraft:smelting","overworld","more_ores_more_gems:deepslate_sapphire_ore","more_ores_more_gems:sapphire","more_ores_more_gems:sapphire","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/ss_2.json"
"more_ores_more_gems:ss_3","minecraft:blasting","overworld","more_ores_more_gems:sapphire_ore","more_ores_more_gems:sapphire","more_ores_more_gems:sapphire","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/ss_3.json"
"more_ores_more_gems:ss_4","minecraft:blasting","overworld","more_ores_more_gems:deepslate_sapphire_ore","more_ores_more_gems:sapphire","more_ores_more_gems:sapphire","unchanged_no_equivalent","momg-1.1.9-release-neoforge-1.21.1.jar","data/more_ores_more_gems/recipe/ss_4.json"
"rocketnautics:blasting/titanium_ingot_from_ore","minecraft:blasting","overworld","#c:ores/titanium","rocketnautics:titanium_nugget","rocketnautics:titanium_nugget","unchanged_no_equivalent","Infinite Domain override","kubejs/data/rocketnautics/recipe/blasting/titanium_ingot_from_ore.json"
"rocketnautics:smelting/titanium_ingot_from_ore","minecraft:smelting","overworld","#c:ores/titanium","rocketnautics:titanium_nugget","rocketnautics:titanium_nugget","unchanged_no_equivalent","Infinite Domain override","kubejs/data/rocketnautics/recipe/smelting/titanium_ingot_from_ore.json"
"stellaris:misc/coal_from_venus_coal_ore_blasting","minecraft:blasting","other_dimension","stellaris:venus_coal_ore","minecraft:coal","minecraft:coal","unchanged_other_dimension","stellaris-1.21-neoforge-1.4.25.jar","data/stellaris/recipe/misc/coal_from_venus_coal_ore_blasting.json"
"stellaris:misc/coal_from_venus_coal_ore_smelting","minecraft:smelting","other_dimension","stellaris:venus_coal_ore","minecraft:coal","minecraft:coal","unchanged_other_dimension","stellaris-1.21-neoforge-1.4.25.jar","data/stellaris/recipe/misc/coal_from_venus_coal_ore_smelting.json"
"stellaris:misc/corronium_ingot_from_blasting_venus_corronium_ore","minecraft:blasting","other_dimension","stellaris:venus_corronium_ore","stellaris:corronium_ingot","stellaris:corronium_ingot","unchanged_other_dimension","stellaris-1.21-neoforge-1.4.25.jar","data/stellaris/recipe/misc/corronium_ingot_from_blasting_venus_corronium_ore.json"
"stellaris:misc/corronium_ingot_from_smelting_venus_corronium_ore","minecraft:smelting","other_dimension","stellaris:venus_corronium_ore","stellaris:corronium_ingot","stellaris:corronium_ingot","unchanged_other_dimension","stellaris-1.21-neoforge-1.4.25.jar","data/stellaris/recipe/misc/corronium_ingot_from_smelting_venus_corronium_ore.json"
"stellaris:misc/desh_ingot_from_blasting_moon_desh_ore","minecraft:blasting","other_dimension","stellaris:moon_desh_ore","stellaris:desh_ingot","stellaris:desh_ingot","unchanged_other_dimension","stellaris-1.21-neoforge-1.4.25.jar","data/stellaris/recipe/misc/desh_ingot_from_blasting_moon_desh_ore.json"
"stellaris:misc/desh_ingot_from_smelting_moon_desh_ore","minecraft:smelting","other_dimension","stellaris:moon_desh_ore","stellaris:desh_ingot","stellaris:desh_ingot","unchanged_other_dimension","stellaris-1.21-neoforge-1.4.25.jar","data/stellaris/recipe/misc/desh_ingot_from_smelting_moon_desh_ore.json"
"stellaris:misc/diamond_from_mars_diamond_ore_blasting","minecraft:blasting","other_dimension","stellaris:mars_diamond_ore","minecraft:diamond","minecraft:diamond","unchanged_other_dimension","stellaris-1.21-neoforge-1.4.25.jar","data/stellaris/recipe/misc/diamond_from_mars_diamond_ore_blasting.json"
"stellaris:misc/diamond_from_mars_diamond_ore_smelting","minecraft:smelting","other_dimension","stellaris:mars_diamond_ore","minecraft:diamond","minecraft:diamond","unchanged_other_dimension","stellaris-1.21-neoforge-1.4.25.jar","data/stellaris/recipe/misc/diamond_from_mars_diamond_ore_smelting.json"
"stellaris:misc/diamond_from_venus_diamond_ore_blasting","minecraft:blasting","other_dimension","stellaris:venus_diamond_ore","minecraft:diamond","minecraft:diamond","unchanged_other_dimension","stellaris-1.21-neoforge-1.4.25.jar","data/stellaris/recipe/misc/diamond_from_venus_diamond_ore_blasting.json"
"stellaris:misc/diamond_from_venus_diamond_ore_smelting","minecraft:smelting","other_dimension","stellaris:venus_diamond_ore","minecraft:diamond","minecraft:diamond","unchanged_other_dimension","stellaris-1.21-neoforge-1.4.25.jar","data/stellaris/recipe/misc/diamond_from_venus_diamond_ore_smelting.json"
"stellaris:misc/gold_ingot_from_venus_gold_ore_blasting","minecraft:blasting","other_dimension","stellaris:venus_gold_ore","minecraft:gold_ingot","minecraft:gold_ingot","unchanged_other_dimension","stellaris-1.21-neoforge-1.4.25.jar","data/stellaris/recipe/misc/gold_ingot_from_venus_gold_ore_blasting.json"
