"Namespace","TexturePath","Category","Width","Height","Animated","Covered","ExcludedCyberworld","Priority","SourceJars"
"bjornlib","textures/particle/generic_explosion/explosion_15.png","particle","32","32","False","True","False","40","bjornlib-neoforge-1.0.88-1.21.1.jar"
"bjornlib","textures/particle/generic_explosion/explosion_2.png","particle","32","32","False","True","False","40","bjornlib-neoforge-1.0.88-1.21.1.jar"
"bjornlib","textures/particle/generic_explosion/explosion_3.png","particle","32","32","False","True","False","40","bjornlib-neoforge-1.0.88-1.21.1.jar"
"bjornlib","textures/particle/generic_explosion/explosion_4.png","particle","32","32","False","True","False","40","bjornlib-neoforge-1.0.88-1.21.1.jar"
"bjornlib","textures/particle/generic_explosion/explosion_5.png","particle","32","32","False","True","False","40","bjornlib-neoforge-1.0.88-1.21.1.jar"
"bjornlib","textures/particle/generic_explosion/explosion_6.png","particle","32","32","False","True","False","40","bjornlib-neoforge-1.0.88-1.21.1.jar"
"bjornlib","textures/particle/generic_explosion/explosion_7.png","particle","32","32","False","True","False","40","bjornlib-neoforge-1.0.88-1.21.1.jar"
"bjornlib","textures/particle/generic_explosion/explosion_8.png","particle","32","32","False","True","False","40","bjornlib-neoforge-1.0.88-1.21.1.jar"
"bjornlib","textures/particle/generic_explosion/explosion_9.png","particle","32","32","False","True","False","40","bjornlib-neoforge-1.0.88-1.21.1.jar"
"bjornlib","textures/particle/heart.png","particle","16","16","False","True","False","40","bjornlib-neoforge-1.0.88-1.21.1.jar"
"bjornlib","textures/particle/smoke.png","particle","16","16","False","True","False","40","bjornlib-neoforge-1.0.88-1.21.1.jar"
"bjornlib","textures/particle/spark.png","particle","16","16","False","True","False","40","bjornlib-neoforge-1.0.88-1.21.1.jar"
"bjornlib","textures/particle/wisp.png","particle","16","16","False","True","False","40","bjornlib-neoforge-1.0.88-1.21.1.jar"
"create","textures/particle/soul_base_0.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_base_1.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_base_2.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_base_3.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_base_4.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_base_5.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_base_6.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_base_7.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_anim_1.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_anim_10.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_anim_11.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_anim_12.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_anim_13.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_anim_14.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_anim_15.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_anim_16.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_anim_2.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_anim_3.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_anim_4.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_anim_5.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_anim_6.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_anim_7.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_anim_8.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_anim_9.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_end_1.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_end_10.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_end_11.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_end_12.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_end_13.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_end_14.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_end_15.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_end_16.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_end_17.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_end_18.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_end_19.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_end_2.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_end_20.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_end_3.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_end_4.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_end_5.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_end_6.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_end_7.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_end_8.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_end_9.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_start_1.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_start_10.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_start_11.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_start_12.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_start_13.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_start_14.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_start_15.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_start_16.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_start_17.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_start_2.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_start_3.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_start_4.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_start_5.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_start_6.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_start_7.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_start_8.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/soul_sprite_start_9.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/steam_jet_0.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/steam_jet_1.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/steam_jet_10.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/steam_jet_11.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/steam_jet_12.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/steam_jet_13.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/steam_jet_14.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/steam_jet_15.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/steam_jet_16.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/steam_jet_17.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/steam_jet_18.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/steam_jet_19.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/steam_jet_2.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/steam_jet_20.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/steam_jet_21.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/steam_jet_22.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/steam_jet_3.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/steam_jet_4.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/steam_jet_5.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/steam_jet_6.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/steam_jet_7.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/steam_jet_8.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/steam_jet_9.png","particle","16","16","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/wifi_0.png","particle","32","32","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/wifi_1.png","particle","32","32","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/wifi_10.png","particle","32","32","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/wifi_11.png","particle","32","32","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/wifi_12.png","particle","32","32","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/wifi_13.png","particle","32","32","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/wifi_14.png","particle","32","32","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/wifi_15.png","particle","32","32","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/wifi_2.png","particle","32","32","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/wifi_3.png","particle","32","32","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/wifi_4.png","particle","32","32","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/wifi_5.png","particle","32","32","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/wifi_6.png","particle","32","32","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/wifi_7.png","particle","32","32","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/wifi_8.png","particle","32","32","False","True","False","40","create-1.21.1-6.0.10.jar"
"create","textures/particle/wifi_9.png","particle","32","32","False","True","False","40","create-1.21.1-6.0.10.jar"
"create_chimneys","textures/particle/candy.png","particle","16","16","False","True","False","40","create_chimneys-1.4.1.jar"
"create_chimneys","textures/particle/smoke.png","particle","16","16","False","True","False","40","create_chimneys-1.4.1.jar"
"create_hypertube","textures/particle/suction_particle.png","particle","8","8","False","True","False","40","create_hypertube-0.6.0-NEOFORGE.jar"
"createbigcannons","textures/particle/cannon_smoke_0.png","particle","16","16","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/cannon_smoke_1.png","particle","16","16","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/cannon_smoke_10.png","particle","16","16","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/cannon_smoke_2.png","particle","16","16","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/cannon_smoke_3.png","particle","16","16","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/cannon_smoke_4.png","particle","16","16","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/cannon_smoke_5.png","particle","16","16","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/cannon_smoke_6.png","particle","16","16","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/cannon_smoke_7.png","particle","16","16","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/cannon_smoke_8.png","particle","16","16","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/cannon_smoke_9.png","particle","16","16","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/cannon_smoke_fallback0.png","particle","16","16","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/cannon_smoke_fallback1.png","particle","16","16","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/cannon_smoke_fallback10.png","particle","16","16","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/cannon_smoke_fallback2.png","particle","16","16","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/cannon_smoke_fallback3.png","particle","16","16","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/cannon_smoke_fallback4.png","particle","16","16","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/cannon_smoke_fallback5.png","particle","16","16","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/cannon_smoke_fallback6.png","particle","16","16","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/cannon_smoke_fallback7.png","particle","16","16","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/cannon_smoke_fallback8.png","particle","16","16","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/cannon_smoke_fallback9.png","particle","16","16","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/cannon_smoke_particle_gradient.png","particle","16","16","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/explosion_smoke0.png","particle","16","16","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/explosion_smoke1.png","particle","16","16","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/explosion_smoke10.png","particle","16","16","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/explosion_smoke2.png","particle","16","16","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/explosion_smoke3.png","particle","16","16","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/explosion_smoke4.png","particle","16","16","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/explosion_smoke5.png","particle","16","16","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/explosion_smoke6.png","particle","16","16","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/explosion_smoke7.png","particle","16","16","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/explosion_smoke8.png","particle","16","16","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/explosion_smoke9.png","particle","16","16","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/flak_smoke0.png","particle","8","8","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/flak_smoke1.png","particle","8","8","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/flak_smoke2.png","particle","8","8","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/flak_smoke3.png","particle","8","8","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/flak_smoke4.png","particle","8","8","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/flak_smoke5.png","particle","8","8","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/flak_smoke6.png","particle","8","8","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/flak_smoke7.png","particle","8","8","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/glass_shard0.png","particle","8","8","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/glass_shard1.png","particle","8","8","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/glass_shard2.png","particle","8","8","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/glass_shard3.png","particle","8","8","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/leaf0.png","particle","8","8","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/leaf1.png","particle","8","8","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/leaf2.png","particle","8","8","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/leaf3.png","particle","8","8","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/shrapnel_smoke0.png","particle","8","8","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/shrapnel_smoke1.png","particle","8","8","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/shrapnel_smoke2.png","particle","8","8","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/shrapnel_smoke3.png","particle","8","8","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/shrapnel_smoke4.png","particle","8","8","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/shrapnel_smoke5.png","particle","8","8","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/shrapnel_smoke6.png","particle","8","8","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/shrapnel_smoke7.png","particle","8","8","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/smoke_shell_smoke_1.png","particle","32","32","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/smoke_shell_smoke_2.png","particle","32","32","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/smoke_shell_smoke_3.png","particle","32","32","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/smoke_shell_smoke_4.png","particle","32","32","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/splash_spray0.png","particle","8","8","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/splash_spray1.png","particle","8","8","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/splash_spray2.png","particle","8","8","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/splash_spray3.png","particle","8","8","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/splinter0.png","particle","8","8","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/splinter1.png","particle","8","8","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/splinter2.png","particle","8","8","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/particle/splinter3.png","particle","8","8","False","True","False","40","createbigcannons-5.11.7+mc.1.21.1.jar"
"createpropulsion","textures/particle/plasma/plasma1.png","particle","16","16","False","True","False","40","createpropulsion-1.1.5.jar"
"createpropulsion","textures/particle/plasma/plasma10.png","particle","16","16","False","True","False","40","createpropulsion-1.1.5.jar"
"createpropulsion","textures/particle/plasma/plasma2.png","particle","16","16","False","True","False","40","createpropulsion-1.1.5.jar"
"createpropulsion","textures/particle/plasma/plasma3.png","particle","16","16","False","True","False","40","createpropulsion-1.1.5.jar"
"createpropulsion","textures/particle/plasma/plasma4.png","particle","16","16","False","True","False","40","createpropulsion-1.1.5.jar"
"createpropulsion","textures/particle/plasma/plasma5.png","particle","16","16","False","True","False","40","createpropulsion-1.1.5.jar"
"createpropulsion","textures/particle/plasma/plasma6.png","particle","16","16","False","True","False","40","createpropulsion-1.1.5.jar"
"createpropulsion","textures/particle/plasma/plasma7.png","particle","16","16","False","True","False","40","createpropulsion-1.1.5.jar"
"createpropulsion","textures/particle/plasma/plasma8.png","particle","16","16","False","True","False","40","createpropulsion-1.1.5.jar"
"createpropulsion","textures/particle/plasma/plasma9.png","particle","16","16","False","True","False","40","createpropulsion-1.1.5.jar"
"createpropulsion","textures/particle/plume/plume1_e.png","particle","16","16","False","True","False","40","createpropulsion-1.1.5.jar"
"createpropulsion","textures/particle/plume/plume1.png","particle","16","16","False","True","False","40","createpropulsion-1.1.5.jar"
"createpropulsion","textures/particle/plume/plume2_e.png","particle","16","16","False","True","False","40","createpropulsion-1.1.5.jar"
"createpropulsion","textures/particle/plume/plume2.png","particle","16","16","False","True","False","40","createpropulsion-1.1.5.jar"
"createpropulsion","textures/particle/plume/plume3_e.png","particle","16","16","False","True","False","40","createpropulsion-1.1.5.jar"
"createpropulsion","textures/particle/plume/plume3.png","particle","16","16","False","True","False","40","createpropulsion-1.1.5.jar"
"createpropulsion","textures/particle/plume/plume4_e.png","particle","16","16","False","True","False","40","createpropulsion-1.1.5.jar"
"createpropulsion","textures/particle/plume/plume4.png","particle","16","16","False","True","False","40","createpropulsion-1.1.5.jar"
"createpropulsion","textures/particle/plume/plume5_e.png","particle","16","16","False","True","False","40","createpropulsion-1.1.5.jar"
"createpropulsion","textures/particle/plume/plume5.png","particle","16","16","False","True","False","40","createpropulsion-1.1.5.jar"
"createpropulsion","textures/particle/plume/plume6_e.png","particle","16","16","False","True","False","40","createpropulsion-1.1.5.jar"
"createpropulsion","textures/particle/plume/plume6.png","particle","16","16","False","True","False","40","createpropulsion-1.1.5.jar"
"createpropulsion","textures/particle/smoke/big_smoke_10.png","particle","16","16","False","True","False","40","createpropulsion-1.1.5.jar"
"createpropulsion","textures/particle/smoke/big_smoke_11.png","particle","16","16","False","True","False","40","createpropulsion-1.1.5.jar"
"createpropulsion","textures/particle/smoke/big_smoke_2.png","particle","16","16","False","True","False","40","createpropulsion-1.1.5.jar"
"createpropulsion","textures/particle/smoke/big_smoke_3.png","particle","16","16","False","True","False","40","createpropulsion-1.1.5.jar"
"createpropulsion","textures/particle/smoke/big_smoke_4.png","particle","16","16","False","True","False","40","createpropulsion-1.1.5.jar"
"createpropulsion","textures/particle/smoke/big_smoke_5.png","particle","16","16","False","True","False","40","createpropulsion-1.1.5.jar"
"createpropulsion","textures/particle/smoke/big_smoke_6.png","particle","16","16","False","True","False","40","createpropulsion-1.1.5.jar"
"createpropulsion","textures/particle/smoke/big_smoke_7.png","particle","16","16","False","True","False","40","createpropulsion-1.1.5.jar"
"createpropulsion","textures/particle/smoke/big_smoke_8.png","particle","16","16","False","True","False","40","createpropulsion-1.1.5.jar"
"createpropulsion","textures/particle/smoke/big_smoke_9.png","particle","16","16","False","True","False","40","createpropulsion-1.1.5.jar"
"createthrusters","textures/particle/colored_cloud.png","particle","16","16","False","True","False","40","createthrusters-bundled-V1.1.3.jar"
"createthrusters","textures/particle/plume/plume1.png","particle","16","16","False","True","False","40","createthrusters-bundled-V1.1.3.jar"
"createthrusters","textures/particle/plume/plume2.png","particle","16","16","False","True","False","40","createthrusters-bundled-V1.1.3.jar"
"createthrusters","textures/particle/plume/plume3.png","particle","16","16","False","True","False","40","createthrusters-bundled-V1.1.3.jar"
"createthrusters","textures/particle/plume/plume4.png","particle","16","16","False","True","False","40","createthrusters-bundled-V1.1.3.jar"
"createthrusters","textures/particle/plume/plume5.png","particle","16","16","False","True","False","40","createthrusters-bundled-V1.1.3.jar"
"createthrusters","textures/particle/plume/plume6.png","particle","16","16","False","True","False","40","createthrusters-bundled-V1.1.3.jar"
"createthrusters","textures/particle/smoke/big_smoke_10.png","particle","16","16","False","True","False","40","createthrusters-bundled-V1.1.3.jar"
"createthrusters","textures/particle/smoke/big_smoke_11.png","particle","16","16","False","True","False","40","createthrusters-bundled-V1.1.3.jar"
"createthrusters","textures/particle/smoke/big_smoke_2.png","particle","16","16","False","True","False","40","createthrusters-bundled-V1.1.3.jar"
"createthrusters","textures/particle/smoke/big_smoke_3.png","particle","16","16","False","True","False","40","createthrusters-bundled-V1.1.3.jar"
"createthrusters","textures/particle/smoke/big_smoke_4.png","particle","16","16","False","True","False","40","createthrusters-bundled-V1.1.3.jar"
"createthrusters","textures/particle/smoke/big_smoke_5.png","particle","16","16","False","True","False","40","createthrusters-bundled-V1.1.3.jar"
"createthrusters","textures/particle/smoke/big_smoke_6.png","particle","16","16","False","True","False","40","createthrusters-bundled-V1.1.3.jar"
"createthrusters","textures/particle/smoke/big_smoke_7.png","particle","16","16","False","True","False","40","createthrusters-bundled-V1.1.3.jar"
"createthrusters","textures/particle/smoke/big_smoke_8.png","particle","16","16","False","True","False","40","createthrusters-bundled-V1.1.3.jar"
"createthrusters","textures/particle/smoke/big_smoke_9.png","particle","16","16","False","True","False","40","createthrusters-bundled-V1.1.3.jar"
