Category,RegistryId,Texture,SourceArt,DerivedOutput,SourceSize,OutputSize,Frames,Method
gem_storage_block,more_ores_more_gems:blockof_sapphire,more_ores_more_gems:block/637608873479978555,ROOT_tools/more_ores_more_gems_authored_sources/upstream_live/textures/block/637608873479978555.png,resourcepacks/LAST_DAYS_INFINITE_DOMAIN_1_21_1/assets/more_ores_more_gems/textures/block/637608873479978555.png,16x16,128x128,1,authored compressed-crystal and corundum relief; non-spatial palette swatches only; no upstream RGB overlay
gem_item,more_ores_more_gems:small_crystal_item,more_ores_more_gems:item/crystal,ROOT_tools/more_ores_more_gems_authored_sources/upstream_live/textures/item/crystal.png,resourcepacks/LAST_DAYS_INFINITE_DOMAIN_1_21_1/assets/more_ores_more_gems/textures/item/crystal.png,16x16,128x128,1,authored quartz family silhouette/lighting; non-spatial palette swatches and animation only; no upstream RGB overlay
gem_item,more_ores_more_gems:white_crystal,more_ores_more_gems:item/crystal_gemstone,ROOT_tools/more_ores_more_gems_authored_sources/upstream_live/textures/item/crystal_gemstone.png,resourcepacks/LAST_DAYS_INFINITE_DOMAIN_1_21_1/assets/more_ores_more_gems/textures/item/crystal_gemstone.png,16x16,128x128,1,authored quartz family silhouette/lighting; non-spatial palette swatches and animation only; no upstream RGB overlay
gem_item,more_ores_more_gems:ekanite,more_ores_more_gems:item/ekanite_gem_fix,ROOT_tools/more_ores_more_gems_authored_sources/upstream_live/textures/item/ekanite_gem_fix.png,resourcepacks/LAST_DAYS_INFINITE_DOMAIN_1_21_1/assets/more_ores_more_gems/textures/item/ekanite_gem_fix.png,16x16,128x128,1,authored ekanite family silhouette/lighting; non-spatial palette swatches and animation only; no upstream RGB overlay
gem_item,more_ores_more_gems:fire_opal_gemstone,more_ores_more_gems:item/fire_opal,ROOT_tools/more_ores_more_gems_authored_sources/upstream_live/textures/item/fire_opal.png,resourcepacks/LAST_DAYS_INFINITE_DOMAIN_1_21_1/assets/more_ores_more_gems/textures/item/fire_opal.png,16x16,128x128,1,authored opal family silhouette/lighting; non-spatial palette swatches and animation only; no upstream RGB overlay
gem_item,more_ores_more_gems:fluorite_black_color,more_ores_more_gems:item/flourite_black,ROOT_tools/more_ores_more_gems_authored_sources/upstream_live/textures/item/flourite_black.png,resourcepacks/LAST_DAYS_INFINITE_DOMAIN_1_21_1/assets/more_ores_more_gems/textures/item/flourite_black.png,16x16,128x128,1,authored fluorite family silhouette/lighting; non-spatial palette swatches and animation only; no upstream RGB overlay
gem_item,more_ores_more_gems:fluorite_white_clear,more_ores_more_gems:item/flourite_clear,ROOT_tools/more_ores_more_gems_authored_sources/upstream_live/textures/item/flourite_clear.png,resourcepacks/LAST_DAYS_INFINITE_DOMAIN_1_21_1/assets/more_ores_more_gems/textures/item/flourite_clear.png,16x16,128x128,1,authored fluorite family silhouette/lighting; non-spatial palette swatches and animation only; no upstream RGB overlay
gem_item,more_ores_more_gems:fluorite_green_color,more_ores_more_gems:item/flourite_green,ROOT_tools/more_ores_more_gems_authored_sources/upstream_live/textures/item/flourite_green.png,resourcepacks/LAST_DAYS_INFINITE_DOMAIN_1_21_1/assets/more_ores_more_gems/textures/item/flourite_green.png,16x16,128x128,1,authored fluorite family silhouette/lighting; non-spatial palette swatches and animation only; no upstream RGB overlay
gem_item,more_ores_more_gems:fluorite_purple_green,more_ores_more_gems:item/flourite_phantom,ROOT_tools/more_ores_more_gems_authored_sources/upstream_live/textures/item/flourite_phantom.png,resourcepacks/LAST_DAYS_INFINITE_DOMAIN_1_21_1/assets/more_ores_more_gems/textures/item/flourite_phantom.png,16x16,128x128,1,authored fluorite family silhouette/lighting; non-spatial palette swatches and animation only; no upstream RGB overlay
gem_item,more_ores_more_gems:flourite_pink_color,more_ores_more_gems:item/flourite_pink,ROOT_tools/more_ores_more_gems_authored_sources/upstream_live/textures/item/flourite_pink.png,resourcepacks/LAST_DAYS_INFINITE_DOMAIN_1_21_1/assets/more_ores_more_gems/textures/item/flourite_pink.png,16x16,128x128,1,authored fluorite family silhouette/lighting; non-spatial palette swatches and animation only; no upstream RGB overlay
gem_item,more_ores_more_gems:fluorite_yttrium,more_ores_more_gems:item/flourite_yttrium,ROOT_tools/more_ores_more_gems_authored_sources/upstream_live/textures/item/flourite_yttrium.png,resourcepacks/LAST_DAYS_INFINITE_DOMAIN_1_21_1/assets/more_ores_more_gems/textures/item/flourite_yttrium.png,16x16,128x128,1,authored fluorite family silhouette/lighting; non-spatial palette swatches and animation only; no upstream RGB overlay
gem_item,more_ores_more_gems:fluorescent_fluorite,more_ores_more_gems:item/fluorescent_fluorite,ROOT_tools/more_ores_more_gems_authored_sources/upstream_live/textures/item/fluorescent_fluorite.png,resourcepacks/LAST_DAYS_INFINITE_DOMAIN_1_21_1/assets/more_ores_more_gems/textures/item/fluorescent_fluorite.png,16x16,128x128,1,authored fluorite family silhouette/lighting; non-spatial palette swatches and animation only; no upstream RGB overlay
gem_item,more_ores_more_gems:fluorite_orange_color,more_ores_more_gems:item/fluorite_orange,ROOT_tools/more_ores_more_gems_authored_sources/upstream_live/textures/item/fluorite_orange.png,resourcepacks/LAST_DAYS_INFINITE_DOMAIN_1_21_1/assets/more_ores_more_gems/textures/item/fluorite_orange.png,16x16,128x128,1,authored fluorite family silhouette/lighting; non-spatial palette swatches and animation only; no upstream RGB overlay
gem_item,more_ores_more_gems:fluorite_purple_color,more_ores_more_gems:item/fluorite_purple,ROOT_tools/more_ores_more_gems_authored_sources/upstream_live/textures/item/fluorite_purple.png,resourcepacks/LAST_DAYS_INFINITE_DOMAIN_1_21_1/assets/more_ores_more_gems/textures/item/fluorite_purple.png,16x16,128x128,1,authored fluorite family silhouette/lighting; non-spatial palette swatches and animation only; no upstream RGB overlay
gem_item,more_ores_more_gems:flourite_orange_pink,more_ores_more_gems:item/fluorite_zoning,ROOT_tools/more_ores_more_gems_authored_sources/upstream_live/textures/item/fluorite_zoning.png,resourcepacks/LAST_DAYS_INFINITE_DOMAIN_1_21_1/assets/more_ores_more_gems/textures/item/fluorite_zoning.png,16x16,128x128,1,authored fluorite family silhouette/lighting; non-spatial palette swatches and animation only; no upstream RGB overlay
gem_item,more_ores_more_gems:fluorite_phantom,more_ores_more_gems:item/fluoritephantom,ROOT_tools/more_ores_more_gems_authored_sources/upstream_live/textures/item/fluoritephantom.png,resourcepacks/LAST_DAYS_INFINITE_DOMAIN_1_21_1/assets/more_ores_more_gems/textures/item/fluoritephantom.png,16x16,128x128,1,authored fluorite family silhouette/lighting; non-spatial palette swatches and animation only; no upstream RGB overlay
gem_item,more_ores_more_gems:memory_opal,more_ores_more_gems:item/frostopal_new,ROOT_tools/more_ores_more_gems_authored_sources/upstream_live/textures/item/frostopal_new.png,resourcepacks/LAST_DAYS_INFINITE_DOMAIN_1_21_1/assets/more_ores_more_gems/textures/item/frostopal_new.png,16x16,128x128,1,authored opal family silhouette/lighting; non-spatial palette swatches and animation only; no upstream RGB overlay
gem_item,more_ores_more_gems:mysticrain_quartz,more_ores_more_gems:item/gem_rainbow_quartz_3,ROOT_tools/more_ores_more_gems_authored_sources/upstream_live/textures/item/gem_rainbow_quartz_3.png,resourcepacks/LAST_DAYS_INFINITE_DOMAIN_1_21_1/assets/more_ores_more_gems/textures/item/gem_rainbow_quartz_3.png,16x16,128x128,1,authored quartz family silhouette/lighting; non-spatial palette swatches and animation only; no upstream RGB overlay
gem_item,more_ores_more_gems:gray_opal,more_ores_more_gems:item/gray_opal_item_2,ROOT_tools/more_ores_more_gems_authored_sources/upstream_live/textures/item/gray_opal_item_2.png,resourcepacks/LAST_DAYS_INFINITE_DOMAIN_1_21_1/assets/more_ores_more_gems/textures/item/gray_opal_item_2.png,16x16,128x128,1,authored opal family silhouette/lighting; non-spatial palette swatches and animation only; no upstream RGB overlay
gem_item,more_ores_more_gems:heliodor,more_ores_more_gems:item/heliodor,ROOT_tools/more_ores_more_gems_authored_sources/upstream_live/textures/item/heliodor.png,resourcepacks/LAST_DAYS_INFINITE_DOMAIN_1_21_1/assets/more_ores_more_gems/textures/item/heliodor.png,16x16,128x128,1,authored beryl family silhouette/lighting; non-spatial palette swatches and animation only; no upstream RGB overlay
gem_item,more_ores_more_gems:leucosapphire_gemstone,more_ores_more_gems:item/leucosapphire,ROOT_tools/more_ores_more_gems_authored_sources/upstream_live/textures/item/leucosapphire.png,resourcepacks/LAST_DAYS_INFINITE_DOMAIN_1_21_1/assets/more_ores_more_gems/textures/item/leucosapphire.png,16x16,128x128,1,authored corundum family silhouette/lighting; non-spatial palette swatches and animation only; no upstream RGB overlay
gem_item,more_ores_more_gems:luminous_gem,more_ores_more_gems:item/luminousgemitem,ROOT_tools/more_ores_more_gems_authored_sources/upstream_live/textures/item/luminousgemitem.png,resourcepacks/LAST_DAYS_INFINITE_DOMAIN_1_21_1/assets/more_ores_more_gems/textures/item/luminousgemitem.png,16x16,128x128,1,authored fluorite family silhouette/lighting; non-spatial palette swatches and animation only; no upstream RGB overlay
gem_item,more_ores_more_gems:olivin,more_ores_more_gems:item/olivin_item,ROOT_tools/more_ores_more_gems_authored_sources/upstream_live/textures/item/olivin_item.png,resourcepacks/LAST_DAYS_INFINITE_DOMAIN_1_21_1/assets/more_ores_more_gems/textures/item/olivin_item.png,16x16,128x128,1,authored olivine family silhouette/lighting; non-spatial palette swatches and animation only; no upstream RGB overlay
gem_item,more_ores_more_gems:opalized_quartz,more_ores_more_gems:item/opal_quartz,ROOT_tools/more_ores_more_gems_authored_sources/upstream_live/textures/item/opal_quartz.png,resourcepacks/LAST_DAYS_INFINITE_DOMAIN_1_21_1/assets/more_ores_more_gems/textures/item/opal_quartz.png,16x16,128x128,1,authored quartz family silhouette/lighting; non-spatial palette swatches and animation only; no upstream RGB overlay
gem_item,more_ores_more_gems:padparadscha,more_ores_more_gems:item/padparadscha_gem,ROOT_tools/more_ores_more_gems_authored_sources/upstream_live/textures/item/padparadscha_gem.png,resourcepacks/LAST_DAYS_INFINITE_DOMAIN_1_21_1/assets/more_ores_more_gems/textures/item/padparadscha_gem.png,16x16,128x128,1,authored corundum family silhouette/lighting; non-spatial palette swatches and animation only; no upstream RGB overlay
gem_item,more_ores_more_gems:peridot,more_ores_more_gems:item/peridot_item,ROOT_tools/more_ores_more_gems_authored_sources/upstream_live/textures/item/peridot_item.png,resourcepacks/LAST_DAYS_INFINITE_DOMAIN_1_21_1/assets/more_ores_more_gems/textures/item/peridot_item.png,16x16,128x128,1,authored olivine family silhouette/lighting; non-spatial palette swatches and animation only; no upstream RGB overlay
gem_item,more_ores_more_gems:pink_opal,more_ores_more_gems:item/pink_opal,ROOT_tools/more_ores_more_gems_authored_sources/upstream_live/textures/item/pink_opal.png,resourcepacks/LAST_DAYS_INFINITE_DOMAIN_1_21_1/assets/more_ores_more_gems/textures/item/pink_opal.png,16x16,128x128,1,authored opal family silhouette/lighting; non-spatial palette swatches and animation only; no upstream RGB overlay
gem_item,more_ores_more_gems:tanzanite,more_ores_more_gems:item/polished-tanzanite_cute,ROOT_tools/more_ores_more_gems_authored_sources/upstream_live/textures/item/polished-tanzanite_cute.png,resourcepacks/LAST_DAYS_INFINITE_DOMAIN_1_21_1/assets/more_ores_more_gems/textures/item/polished-tanzanite_cute.png,16x16,128x128,1,authored corundum family silhouette/lighting; non-spatial palette swatches and animation only; no upstream RGB overlay
gem_item,more_ores_more_gems:rare_sapphire,more_ores_more_gems:item/raresapphire,ROOT_tools/more_ores_more_gems_authored_sources/upstream_live/textures/item/raresapphire.png,resourcepacks/LAST_DAYS_INFINITE_DOMAIN_1_21_1/assets/more_ores_more_gems/textures/item/raresapphire.png,16x16,128x128,1,authored corundum family silhouette/lighting; non-spatial palette swatches and animation only; no upstream RGB overlay
gem_item,more_ores_more_gems:ruby_pack,more_ores_more_gems:item/ruby_item,ROOT_tools/more_ores_more_gems_authored_sources/upstream_live/textures/item/ruby_item.png,resourcepacks/LAST_DAYS_INFINITE_DOMAIN_1_21_1/assets/more_ores_more_gems/textures/item/ruby_item.png,16x16,128x128,1,authored corundum family silhouette/lighting; non-spatial palette swatches and animation only; no upstream RGB overlay
gem_item,more_ores_more_gems:jade,more_ores_more_gems:item/sicklyweakgreen,ROOT_tools/more_ores_more_gems_authored_sources/upstream_live/textures/item/sicklyweakgreen.png,resourcepacks/LAST_DAYS_INFINITE_DOMAIN_1_21_1/assets/more_ores_more_gems/textures/item/sicklyweakgreen.png,16x16,128x128,1,authored jade family silhouette/lighting; non-spatial palette swatches and animation only; no upstream RGB overlay
gem_item,more_ores_more_gems:sunflare_gem,more_ores_more_gems:item/sunflaregem,ROOT_tools/more_ores_more_gems_authored_sources/upstream_live/textures/item/sunflaregem.png,resourcepacks/LAST_DAYS_INFINITE_DOMAIN_1_21_1/assets/more_ores_more_gems/textures/item/sunflaregem.png,16x16,128x128,1,authored sunflare family silhouette/lighting; non-spatial palette swatches and animation only; no upstream RGB overlay
gem_item,more_ores_more_gems:titanium_quartz,more_ores_more_gems:item/titanium_quartz,ROOT_tools/more_ores_more_gems_authored_sources/upstream_live/textures/item/titanium_quartz.png,resourcepacks/LAST_DAYS_INFINITE_DOMAIN_1_21_1/assets/more_ores_more_gems/textures/item/titanium_quartz.png,16x16,128x128,1,authored quartz family silhouette/lighting; non-spatial palette swatches and animation only; no upstream RGB overlay
gem_item,more_ores_more_gems:topaz,more_ores_more_gems:item/topaz_1,ROOT_tools/more_ores_more_gems_authored_sources/upstream_live/textures/item/topaz_1.png,resourcepacks/LAST_DAYS_INFINITE_DOMAIN_1_21_1/assets/more_ores_more_gems/textures/item/topaz_1.png,16x16,128x128,1,authored topaz family silhouette/lighting; non-spatial palette swatches and animation only; no upstream RGB overlay
gem_item,more_ores_more_gems:ussingite,more_ores_more_gems:item/ussingite_gem_1,ROOT_tools/more_ores_more_gems_authored_sources/upstream_live/textures/item/ussingite_gem_1.png,resourcepacks/LAST_DAYS_INFINITE_DOMAIN_1_21_1/assets/more_ores_more_gems/textures/item/ussingite_gem_1.png,16x16,128x128,1,authored ussingite family silhouette/lighting; non-spatial palette swatches and animation only; no upstream RGB overlay
gem_item,more_ores_more_gems:white_opal,more_ores_more_gems:item/white_opal_gem_1,ROOT_tools/more_ores_more_gems_authored_sources/upstream_live/textures/item/white_opal_gem_1.png,resourcepacks/LAST_DAYS_INFINITE_DOMAIN_1_21_1/assets/more_ores_more_gems/textures/item/white_opal_gem_1.png,16x16,128x128,1,authored opal family silhouette/lighting; non-spatial palette swatches and animation only; no upstream RGB overlay
