item_id,mod_namespace,audit_scope,equipment_type,inclusion_evidence,active_recipe_count,recipe_ids,recipe_types,required_materials_or_tags,effective_recipe_sources,quest_reference_count,quest_references,earliest_realistic_era,earliest_era_evidence,mining_tier,mineable_block_hardness,mining_speed,durability,energy_capacity,attack_damage,attack_speed,range,ammunition_or_energy_use,special_abilities,environmental_advantages,repair_method,renewable_resource_requirements,overlap_or_invalidation,recommended_era,recommended_adjustment,progression_role,property_evidence_status,confirmation_notes
more_ores_more_gems:titanium_quartz_6_pickaxe,more_ores_more_gems,player_tool_or_weapon,_pickaxe,momg_complete_tool_family,1,more_ores_more_gems:titanium_quartz_6_pickaxe_recipe,minecraft:crafting_shaped,more_ores_more_gems:titanium_quartz;more_ores_more_gems:titanium_stick,kubejs_override:Infinite Domain,0,,5,momg_bytecode_and_material_floor_provisional,diamond,,7.0,1580,,4.5,1.2,,,,,,,,5,,,bytecode_verified_partial,
more_ores_more_gems:titanium_quartz_6_shovel,more_ores_more_gems,player_tool_or_weapon,_shovel,momg_complete_tool_family,1,more_ores_more_gems:titanium_quartz_6_shovel_recipe,minecraft:crafting_shaped,more_ores_more_gems:titanium_quartz;more_ores_more_gems:titanium_stick,kubejs_override:Infinite Domain,0,,5,momg_bytecode_and_material_floor_provisional,diamond,,7.0,1580,,5.0,1.25,,,,,,,,5,,,bytecode_verified_partial,
more_ores_more_gems:titanium_quartz_6_sword,more_ores_more_gems,player_tool_or_weapon,_sword,momg_complete_tool_family,1,more_ores_more_gems:titanium_quartz_6_sword_recipe,minecraft:crafting_shaped,more_ores_more_gems:titanium_quartz;more_ores_more_gems:titanium_stick,kubejs_override:Infinite Domain,0,,5,momg_bytecode_and_material_floor_provisional,diamond,,7.0,1580,,6.0,2.0,,,,,,,,5,,,bytecode_verified_partial,
more_ores_more_gems:titanium_shield,more_ores_more_gems,powered_or_ranged_equipment,powered_or_ranged_equipment,powered_equipment_registry_name,1,more_ores_more_gems:make_titanium_shield,minecraft:crafting_shaped,allthecompressed:iron_block_1x;more_ores_more_gems:blockof_titanium,kubejs_override:Infinite Domain,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
more_ores_more_gems:titanium_shovel,more_ores_more_gems,player_tool_or_weapon,_shovel,momg_complete_tool_family,1,more_ores_more_gems:titanium_shovel_recipe,minecraft:crafting_shaped,more_ores_more_gems:titanium_ingot;more_ores_more_gems:titanium_stick,kubejs_override:Infinite Domain,0,,5,momg_bytecode_and_material_floor_provisional,iron,,6.0,1320,,4.0,1.25,,,,,,,,5,,,bytecode_verified_partial,
more_ores_more_gems:titanium_sword,more_ores_more_gems,player_tool_or_weapon,_sword,momg_complete_tool_family,1,more_ores_more_gems:titanium_sword_recipe,minecraft:crafting_shaped,more_ores_more_gems:titanium_ingot;more_ores_more_gems:titanium_stick,kubejs_override:Infinite Domain,0,,5,momg_bytecode_and_material_floor_provisional,iron,,6.0,1320,,5.0,1.8,,,,,,,,5,,,bytecode_verified_partial,
more_ores_more_gems:topazo_axe,more_ores_more_gems,player_tool_or_weapon,_axe,momg_complete_tool_family,1,more_ores_more_gems:topazo_axe_recipe,minecraft:crafting_shaped,minecraft:diamond;more_ores_more_gems:topaz,kubejs_override:Infinite Domain,0,,3,momg_bytecode_and_material_floor_provisional,iron,,7.0,810,,8.5,1.0,,,,,,,,3,,,bytecode_verified_partial,
more_ores_more_gems:topazo_hoe,more_ores_more_gems,player_tool_or_weapon,_hoe,momg_complete_tool_family,1,more_ores_more_gems:topazo_hoe_recipe,minecraft:crafting_shaped,minecraft:diamond;more_ores_more_gems:topaz,kubejs_override:Infinite Domain,0,,3,momg_bytecode_and_material_floor_provisional,iron,,7.0,810,,0.2,3.0,,,,,,,,3,,,bytecode_verified_partial,
more_ores_more_gems:topazo_pickaxe,more_ores_more_gems,player_tool_or_weapon,_pickaxe,momg_complete_tool_family,1,more_ores_more_gems:topazo_pickaxe_recipe,minecraft:crafting_shaped,minecraft:diamond;more_ores_more_gems:topaz,kubejs_override:Infinite Domain,0,,3,momg_bytecode_and_material_floor_provisional,iron,,7.0,810,,3.2,1.2,,,,,,,,3,,,bytecode_verified_partial,
more_ores_more_gems:topazo_shovel,more_ores_more_gems,player_tool_or_weapon,_shovel,momg_complete_tool_family,1,more_ores_more_gems:topazo_shovel_recipe,minecraft:crafting_shaped,minecraft:diamond;more_ores_more_gems:topaz,kubejs_override:Infinite Domain,0,,3,momg_bytecode_and_material_floor_provisional,iron,,7.0,810,,4.0,1.0,,,,,,,,3,,,bytecode_verified_partial,
more_ores_more_gems:topazo_sword,more_ores_more_gems,player_tool_or_weapon,_sword,momg_complete_tool_family,1,more_ores_more_gems:topazo_sword_recipe,minecraft:crafting_shaped,minecraft:diamond;more_ores_more_gems:topaz,kubejs_override:Infinite Domain,0,,3,momg_bytecode_and_material_floor_provisional,iron,,7.0,810,,5.0,1.6,,,,,,,,3,,,bytecode_verified_partial,
more_ores_more_gems:tungsten_metal_axe,more_ores_more_gems,player_tool_or_weapon,_axe,momg_complete_tool_family,1,more_ores_more_gems:tungsten_metal_axe_recipe,minecraft:crafting_shaped,more_ores_more_gems:titanium_stick;more_ores_more_gems:tungsten,kubejs_override:Infinite Domain,0,,5,momg_bytecode_and_material_floor_provisional,diamond,,9.0,1504,,8.6,1.4,,,,,,,,5,,,bytecode_verified_partial,
more_ores_more_gems:tungsten_metal_hoe,more_ores_more_gems,player_tool_or_weapon,_hoe,momg_complete_tool_family,1,more_ores_more_gems:tungsten_metal_hoe_recipe,minecraft:crafting_shaped,more_ores_more_gems:titanium_stick;more_ores_more_gems:tungsten,kubejs_override:Infinite Domain,0,,5,momg_bytecode_and_material_floor_provisional,diamond,,8.0,1504,,3.0,2.0,,,,,,,,5,,,bytecode_verified_partial,
more_ores_more_gems:tungsten_metal_pickaxe,more_ores_more_gems,player_tool_or_weapon,_pickaxe,momg_complete_tool_family,1,more_ores_more_gems:tungsten_metal_pickaxe_recipe,minecraft:crafting_shaped,more_ores_more_gems:titanium_stick;more_ores_more_gems:tungsten,kubejs_override:Infinite Domain,0,,5,momg_bytecode_and_material_floor_provisional,diamond,,8.0,1504,,7.0,1.0,,,,,,,,5,,,bytecode_verified_partial,
more_ores_more_gems:tungsten_metal_shovel,more_ores_more_gems,player_tool_or_weapon,_shovel,momg_complete_tool_family,1,more_ores_more_gems:tungsten_metal_shovel_recipe,minecraft:crafting_shaped,more_ores_more_gems:titanium_stick;more_ores_more_gems:tungsten,kubejs_override:Infinite Domain,0,,5,momg_bytecode_and_material_floor_provisional,diamond,,8.0,1504,,6.0,1.8,,,,,,,,5,,,bytecode_verified_partial,
more_ores_more_gems:tungsten_metal_sword,more_ores_more_gems,player_tool_or_weapon,_sword,momg_complete_tool_family,1,more_ores_more_gems:tungsten_metal_sword_recipe,minecraft:crafting_shaped,more_ores_more_gems:titanium_stick;more_ores_more_gems:tungsten,kubejs_override:Infinite Domain,0,,5,momg_bytecode_and_material_floor_provisional,diamond,,8.0,1504,,7.0,2.0,,,,,,,,5,,,bytecode_verified_partial,
more_ores_more_gems:tungsten_shield,more_ores_more_gems,powered_or_ranged_equipment,powered_or_ranged_equipment,powered_equipment_registry_name,1,more_ores_more_gems:make_tungsten_shield,minecraft:crafting_shaped,more_ores_more_gems:block_of_tungsten;more_ores_more_gems:blockof_titanium,kubejs_override:Infinite Domain,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
more_ores_more_gems:uranium_234_axe,more_ores_more_gems,player_tool_or_weapon,_axe,momg_complete_tool_family,1,more_ores_more_gems:uranium_234_axe_recipe,minecraft:crafting_shaped,more_ores_more_gems:tungsten;more_ores_more_gems:uranium_234_ingot,kubejs_override:Infinite Domain,0,,6,momg_bytecode_and_material_floor_provisional,diamond,,8.5,1470,,12.0,1.0,,,hurtEnemy,,,,,6,,,bytecode_verified_partial,Verify special behavior in game
more_ores_more_gems:uranium_234_hoe,more_ores_more_gems,player_tool_or_weapon,_hoe,momg_complete_tool_family,1,more_ores_more_gems:uranium_234_hoe_recipe,minecraft:crafting_shaped,more_ores_more_gems:tungsten;more_ores_more_gems:uranium_234_ingot,kubejs_override:Infinite Domain,0,,6,momg_bytecode_and_material_floor_provisional,diamond,,8.5,1470,,3.0,2.0,,,hurtEnemy,,,,,6,,,bytecode_verified_partial,Verify special behavior in game
more_ores_more_gems:uranium_234_pickaxe,more_ores_more_gems,player_tool_or_weapon,_pickaxe,momg_complete_tool_family,1,more_ores_more_gems:uranium_234_pickaxe_recipe,minecraft:crafting_shaped,more_ores_more_gems:tungsten;more_ores_more_gems:uranium_234_ingot,kubejs_override:Infinite Domain,0,,6,momg_bytecode_and_material_floor_provisional,diamond,,8.5,1470,,5.6,1.0,,,hurtEnemy,,,,,6,,,bytecode_verified_partial,Verify special behavior in game
more_ores_more_gems:uranium_234_shovel,more_ores_more_gems,player_tool_or_weapon,_shovel,momg_complete_tool_family,1,more_ores_more_gems:uranium_234_shovel_recipe,minecraft:crafting_shaped,more_ores_more_gems:tungsten;more_ores_more_gems:uranium_234_ingot,kubejs_override:Infinite Domain,0,,6,momg_bytecode_and_material_floor_provisional,diamond,,8.5,1470,,5.0,1.4,,,hurtEnemy,,,,,6,,,bytecode_verified_partial,Verify special behavior in game
more_ores_more_gems:uranium_234_sword,more_ores_more_gems,player_tool_or_weapon,_sword,momg_complete_tool_family,1,more_ores_more_gems:uranium_234_sword_recipe,minecraft:crafting_shaped,more_ores_more_gems:tungsten;more_ores_more_gems:uranium_234_ingot,kubejs_override:Infinite Domain,0,,6,momg_bytecode_and_material_floor_provisional,diamond,,8.5,1470,,10.0,3.0,,,hurtEnemy,,,,,6,,,bytecode_verified_partial,Verify special behavior in game
more_ores_more_gems:uranium_238_axe,more_ores_more_gems,player_tool_or_weapon,_axe,momg_complete_tool_family,1,more_ores_more_gems:uranium_238_axe_recipe,minecraft:crafting_shaped,more_ores_more_gems:tungsten;more_ores_more_gems:uranium_238_ingot,kubejs_override:Infinite Domain,0,,6,momg_bytecode_and_material_floor_provisional,iron,,6.0,1271,,8.0,0.8,,,hurtEnemy,,,,,6,,,bytecode_verified_partial,Verify special behavior in game
more_ores_more_gems:uranium_238_hoe,more_ores_more_gems,player_tool_or_weapon,_hoe,momg_complete_tool_family,1,more_ores_more_gems:uranium_238_hoe_recipe,minecraft:crafting_shaped,more_ores_more_gems:tungsten;more_ores_more_gems:uranium_238_ingot,kubejs_override:Infinite Domain,0,,6,momg_bytecode_and_material_floor_provisional,iron,,6.0,1271,,0.0,2.0,,,hurtEnemy,,,,,6,,,bytecode_verified_partial,Verify special behavior in game
more_ores_more_gems:uranium_238_pickaxe,more_ores_more_gems,player_tool_or_weapon,_pickaxe,momg_complete_tool_family,1,more_ores_more_gems:uranium_238_pickaxe_recipe,minecraft:crafting_shaped,more_ores_more_gems:tungsten;more_ores_more_gems:uranium_238_ingot,kubejs_override:Infinite Domain,0,,6,momg_bytecode_and_material_floor_provisional,iron,,6.0,1271,,3.4,1.2,,,hurtEnemy,,,,,6,,,bytecode_verified_partial,Verify special behavior in game
more_ores_more_gems:uranium_238_shovel,more_ores_more_gems,player_tool_or_weapon,_shovel,momg_complete_tool_family,1,more_ores_more_gems:uranium_238_shovel_recipe,minecraft:crafting_shaped,more_ores_more_gems:tungsten;more_ores_more_gems:uranium_238_ingot,kubejs_override:Infinite Domain,0,,6,momg_bytecode_and_material_floor_provisional,iron,,6.0,1271,,3.8,1.0,,,hurtEnemy,,,,,6,,,bytecode_verified_partial,Verify special behavior in game
more_ores_more_gems:uranium_238_sword,more_ores_more_gems,player_tool_or_weapon,_sword,momg_complete_tool_family,1,more_ores_more_gems:uranium_238_sword_recipe,minecraft:crafting_shaped,more_ores_more_gems:tungsten;more_ores_more_gems:uranium_238_ingot,kubejs_override:Infinite Domain,0,,6,momg_bytecode_and_material_floor_provisional,iron,,6.0,1271,,6.0,2.2,,,hurtEnemy,,,,,6,,,bytecode_verified_partial,Verify special behavior in game
more_ores_more_gems:uranium_axe,more_ores_more_gems,player_tool_or_weapon,_axe,momg_complete_tool_family,1,more_ores_more_gems:uranium_axe_recipe,minecraft:crafting_shaped,more_ores_more_gems:tungsten;more_ores_more_gems:uranium_ingot,kubejs_override:Infinite Domain,0,,6,momg_bytecode_and_material_floor_provisional,diamond,,6.5,1428,,9.0,0.8,,,hurtEnemy,,,,,6,,,bytecode_verified_partial,Verify special behavior in game
more_ores_more_gems:uranium_hoe,more_ores_more_gems,player_tool_or_weapon,_hoe,momg_complete_tool_family,1,more_ores_more_gems:uranium_hoe_recipe,minecraft:crafting_shaped,more_ores_more_gems:tungsten;more_ores_more_gems:uranium_ingot,kubejs_override:Infinite Domain,0,,6,momg_bytecode_and_material_floor_provisional,diamond,,6.5,1428,,1.2,2.0,,,hurtEnemy,,,,,6,,,bytecode_verified_partial,Verify special behavior in game
more_ores_more_gems:uranium_pickaxe,more_ores_more_gems,player_tool_or_weapon,_pickaxe,momg_complete_tool_family,1,more_ores_more_gems:uranium_pickaxe_recipe,minecraft:crafting_shaped,more_ores_more_gems:tungsten;more_ores_more_gems:uranium_ingot,kubejs_override:Infinite Domain,1,config/ftbquests/quests/chapters/era_06_high_energy_and_nuclear_engineering.snbt,6,momg_bytecode_and_material_floor_provisional,diamond,,6.5,1428,,4.2,1.0,,,hurtEnemy,,,,,6,,,bytecode_verified_partial,Verify special behavior in game
more_ores_more_gems:uranium_radioactive_tnt,more_ores_more_gems,ammunition_or_explosive,tnt,ordnance_registry_suffix,1,more_ores_more_gems:making_uranium_tnt,minecraft:crafting_shaped,more_ores_more_gems:block_of_uranium_dust;more_ores_more_gems:gunpowder_block,kubejs_override:Infinite Domain,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
more_ores_more_gems:uranium_shovel,more_ores_more_gems,player_tool_or_weapon,_shovel,momg_complete_tool_family,1,more_ores_more_gems:uranium_shovel_recipe,minecraft:crafting_shaped,more_ores_more_gems:tungsten;more_ores_more_gems:uranium_ingot,kubejs_override:Infinite Domain,0,,6,momg_bytecode_and_material_floor_provisional,diamond,,6.5,1428,,4.2,1.0,,,hurtEnemy,,,,,6,,,bytecode_verified_partial,Verify special behavior in game
more_ores_more_gems:uranium_sword,more_ores_more_gems,player_tool_or_weapon,_sword,momg_complete_tool_family,1,more_ores_more_gems:uranium_sword_recipe,minecraft:crafting_shaped,more_ores_more_gems:tungsten;more_ores_more_gems:uranium_ingot,kubejs_override:Infinite Domain,0,,6,momg_bytecode_and_material_floor_provisional,diamond,,6.5,1428,,8.8,2.0,,,hurtEnemy,,,,,6,,,bytecode_verified_partial,Verify special behavior in game
more_ores_more_gems:urantherium_axe,more_ores_more_gems,player_tool_or_weapon,_axe,momg_complete_tool_family,1,more_ores_more_gems:urantherium_axe_recipe,minecraft:crafting_shaped,more_ores_more_gems:urantherium_ingot;stellaris:desh_ingot,kubejs_override:Infinite Domain,0,,7,momg_bytecode_and_material_floor_provisional,netherite,,12.0,4523,,25.0,1.0,,,isFoil,,,,,7,,,bytecode_verified_partial,Verify special behavior in game
more_ores_more_gems:urantherium_hoe,more_ores_more_gems,player_tool_or_weapon,_hoe,momg_complete_tool_family,1,more_ores_more_gems:urantherium_hoe_recipe,minecraft:crafting_shaped,more_ores_more_gems:urantherium_ingot;stellaris:desh_ingot,kubejs_override:Infinite Domain,0,,7,momg_bytecode_and_material_floor_provisional,netherite,,12.0,4523,,5.0,5.0,,,isFoil,,,,,7,,,bytecode_verified_partial,Verify special behavior in game
more_ores_more_gems:urantherium_pickaxe,more_ores_more_gems,player_tool_or_weapon,_pickaxe,momg_complete_tool_family,1,more_ores_more_gems:urantherium_pickaxe_recipe,minecraft:crafting_shaped,more_ores_more_gems:urantherium_ingot;stellaris:desh_ingot,kubejs_override:Infinite Domain,0,,7,momg_bytecode_and_material_floor_provisional,netherite,,12.0,4523,,11.0,2.0,,,isFoil,,,,,7,,,bytecode_verified_partial,Verify special behavior in game
more_ores_more_gems:urantherium_shovel,more_ores_more_gems,player_tool_or_weapon,_shovel,momg_complete_tool_family,1,more_ores_more_gems:urantherium_shovel_recipe,minecraft:crafting_shaped,more_ores_more_gems:urantherium_ingot;stellaris:desh_ingot,kubejs_override:Infinite Domain,0,,7,momg_bytecode_and_material_floor_provisional,netherite,,12.0,4523,,7.0,2.0,,,isFoil,,,,,7,,,bytecode_verified_partial,Verify special behavior in game
more_ores_more_gems:urantherium_sword,more_ores_more_gems,player_tool_or_weapon,_sword,momg_complete_tool_family,1,more_ores_more_gems:urantherium_sword_recipe,minecraft:crafting_shaped,kubejs:infinite_domain_core;more_ores_more_gems:urantherium_ingot,kubejs_override:Infinite Domain,0,,8,momg_bytecode_and_material_floor_provisional,netherite,,12.0,4523,,21.0,4.0,,,isFoil,,,,,8,,,bytecode_verified_partial,Verify special behavior in game
more_ores_more_gems:volcagmium_zz_axe,more_ores_more_gems,player_tool_or_weapon,_axe,momg_complete_tool_family,1,more_ores_more_gems:volcagmium_zz_axe_recipe,minecraft:crafting_shaped,more_ores_more_gems:electrum_ingot;more_ores_more_gems:volcagmium,kubejs_override:Infinite Domain,0,,4,momg_bytecode_and_material_floor_provisional,diamond,,8.0,1768,,9.5,0.7,,,,,,,,4,,,bytecode_verified_partial,
more_ores_more_gems:volcagmium_zz_hoe,more_ores_more_gems,player_tool_or_weapon,_hoe,momg_complete_tool_family,1,more_ores_more_gems:volcagmium_zz_hoe_recipe,minecraft:crafting_shaped,more_ores_more_gems:electrum_ingot;more_ores_more_gems:volcagmium,kubejs_override:Infinite Domain,0,,4,momg_bytecode_and_material_floor_provisional,diamond,,8.0,1768,,2.0,2.0,,,,,,,,4,,,bytecode_verified_partial,
more_ores_more_gems:volcagmium_zz_pickaxe,more_ores_more_gems,player_tool_or_weapon,_pickaxe,momg_complete_tool_family,1,more_ores_more_gems:volcagmium_zz_pickaxe_recipe,minecraft:crafting_shaped,more_ores_more_gems:electrum_ingot;more_ores_more_gems:volcagmium,kubejs_override:Infinite Domain,0,,4,momg_bytecode_and_material_floor_provisional,diamond,,9.0,1768,,7.0,1.0,,,,,,,,4,,,bytecode_verified_partial,
more_ores_more_gems:volcagmium_zz_shovel,more_ores_more_gems,player_tool_or_weapon,_shovel,momg_complete_tool_family,1,more_ores_more_gems:volcagmium_zz_shovel_recipe,minecraft:crafting_shaped,more_ores_more_gems:electrum_ingot;more_ores_more_gems:volcagmium,kubejs_override:Infinite Domain,0,,4,momg_bytecode_and_material_floor_provisional,diamond,,8.0,1768,,5.0,1.6,,,,,,,,4,,,bytecode_verified_partial,
more_ores_more_gems:volcagmium_zz_sword,more_ores_more_gems,player_tool_or_weapon,_sword,momg_complete_tool_family,1,more_ores_more_gems:volcagmium_zz_sword_recipe,minecraft:crafting_shaped,more_ores_more_gems:electrum_ingot;more_ores_more_gems:volcagmium,kubejs_override:Infinite Domain,0,,4,momg_bytecode_and_material_floor_provisional,diamond,,8.0,1768,,9.0,2.0,,,,,,,,4,,,bytecode_verified_partial,
more_ores_more_gems:white_axe,more_ores_more_gems,player_tool_or_weapon,_axe,momg_complete_tool_family,1,more_ores_more_gems:white_axe_recipe,minecraft:crafting_shaped,minecraft:diamond;more_ores_more_gems:white_crystal,kubejs_override:Infinite Domain,0,,3,momg_bytecode_and_material_floor_provisional,iron,,12.0,183,,9.0,0.75,,,,,,,,3,,,bytecode_verified_partial,
more_ores_more_gems:white_fluorite_axe,more_ores_more_gems,player_tool_or_weapon,_axe,momg_complete_tool_family,1,more_ores_more_gems:white_fluorite_axe_recipe,minecraft:crafting_shaped,minecraft:stick;more_ores_more_gems:fluorite_white_clear,kubejs_override:Infinite Domain,0,,1,momg_bytecode_and_material_floor_provisional,iron,,6.0,275,,8.0,0.9,,,,,,,,1,,,bytecode_verified_partial,
more_ores_more_gems:white_fluorite_hoe,more_ores_more_gems,player_tool_or_weapon,_hoe,momg_complete_tool_family,1,more_ores_more_gems:white_fluorite_hoe_recipe,minecraft:crafting_shaped,minecraft:stick;more_ores_more_gems:fluorite_white_clear,kubejs_override:Infinite Domain,0,,1,momg_bytecode_and_material_floor_provisional,iron,,6.0,250,,0.0,2.0,,,,,,,,1,,,bytecode_verified_partial,
more_ores_more_gems:white_fluorite_pickaxe,more_ores_more_gems,player_tool_or_weapon,_pickaxe,momg_complete_tool_family,1,more_ores_more_gems:white_fluorite_pickaxe_recipe,minecraft:crafting_shaped,minecraft:stick;more_ores_more_gems:fluorite_white_clear,kubejs_override:Infinite Domain,0,,1,momg_bytecode_and_material_floor_provisional,iron,,6.0,275,,2.0,1.4,,,,,,,,1,,,bytecode_verified_partial,
more_ores_more_gems:white_fluorite_shovel,more_ores_more_gems,player_tool_or_weapon,_shovel,momg_complete_tool_family,1,more_ores_more_gems:white_fluorite_shovel_recipe,minecraft:crafting_shaped,minecraft:stick;more_ores_more_gems:fluorite_white_clear,kubejs_override:Infinite Domain,0,,1,momg_bytecode_and_material_floor_provisional,iron,,6.0,250,,2.6,1.2,,,,,,,,1,,,bytecode_verified_partial,
more_ores_more_gems:white_fluorite_sword,more_ores_more_gems,player_tool_or_weapon,_sword,momg_complete_tool_family,1,more_ores_more_gems:white_fluorite_sword_recipe,minecraft:crafting_shaped,minecraft:stick;more_ores_more_gems:fluorite_white_clear,kubejs_override:Infinite Domain,0,,1,momg_bytecode_and_material_floor_provisional,iron,,6.0,250,,4.0,1.8,,,,,,,,1,,,bytecode_verified_partial,
more_ores_more_gems:white_hoe,more_ores_more_gems,player_tool_or_weapon,_hoe,momg_complete_tool_family,1,more_ores_more_gems:white_hoe_recipe,minecraft:crafting_shaped,minecraft:diamond;more_ores_more_gems:white_crystal,kubejs_override:Infinite Domain,0,,3,momg_bytecode_and_material_floor_provisional,iron,,12.0,183,,0.0,5.0,,,,,,,,3,,,bytecode_verified_partial,
more_ores_more_gems:white_opal_gem_axe,more_ores_more_gems,player_tool_or_weapon,_axe,momg_complete_tool_family,1,more_ores_more_gems:white_opal_gem_axe_recipe,minecraft:crafting_shaped,minecraft:diamond;more_ores_more_gems:white_opal,kubejs_override:Infinite Domain,0,,3,momg_bytecode_and_material_floor_provisional,iron,,10.0,900,,8.2,1.0,,,,,,,,3,,,bytecode_verified_partial,
more_ores_more_gems:white_opal_gem_hoe,more_ores_more_gems,player_tool_or_weapon,_hoe,momg_complete_tool_family,1,more_ores_more_gems:white_opal_gem_hoe_recipe,minecraft:crafting_shaped,minecraft:diamond;more_ores_more_gems:white_opal,kubejs_override:Infinite Domain,0,,3,momg_bytecode_and_material_floor_provisional,iron,,10.0,900,,0.8,4.0,,,,,,,,3,,,bytecode_verified_partial,
more_ores_more_gems:white_opal_gem_pickaxe,more_ores_more_gems,player_tool_or_weapon,_pickaxe,momg_complete_tool_family,1,more_ores_more_gems:white_opal_gem_pickaxe_recipe,minecraft:crafting_shaped,minecraft:diamond;more_ores_more_gems:white_opal,kubejs_override:Infinite Domain,0,,3,momg_bytecode_and_material_floor_provisional,iron,,10.0,900,,4.0,1.6,,,,,,,,3,,,bytecode_verified_partial,
more_ores_more_gems:white_opal_gem_shovel,more_ores_more_gems,player_tool_or_weapon,_shovel,momg_complete_tool_family,1,more_ores_more_gems:white_opal_gem_shovel_recipe,minecraft:crafting_shaped,minecraft:diamond;more_ores_more_gems:white_opal,kubejs_override:Infinite Domain,0,,3,momg_bytecode_and_material_floor_provisional,iron,,10.0,900,,4.0,1.0,,,,,,,,3,,,bytecode_verified_partial,
more_ores_more_gems:white_opal_gem_sword,more_ores_more_gems,player_tool_or_weapon,_sword,momg_complete_tool_family,1,more_ores_more_gems:white_opal_gem_sword_recipe,minecraft:crafting_shaped,minecraft:diamond;more_ores_more_gems:white_opal,kubejs_override:Infinite Domain,0,,3,momg_bytecode_and_material_floor_provisional,iron,,10.0,900,,6.2,2.0,,,,,,,,3,,,bytecode_verified_partial,
more_ores_more_gems:white_pickaxe,more_ores_more_gems,player_tool_or_weapon,_pickaxe,momg_complete_tool_family,1,more_ores_more_gems:white_pickaxe_recipe,minecraft:crafting_shaped,minecraft:stick;more_ores_more_gems:white_crystal,kubejs_override:Infinite Domain,0,,1,momg_bytecode_and_material_floor_provisional,iron,,6.0,183,,2.0,2.0,,,,,,,,1,,,bytecode_verified_partial,
more_ores_more_gems:white_shovel,more_ores_more_gems,player_tool_or_weapon,_shovel,momg_complete_tool_family,1,more_ores_more_gems:white_shovel_recipe,minecraft:crafting_shaped,minecraft:iron_ingot;more_ores_more_gems:white_crystal,kubejs_override:Infinite Domain,0,,2,momg_bytecode_and_material_floor_provisional,iron,,10.0,183,,0.0,3.0,,,,,,,,2,,,bytecode_verified_partial,
more_ores_more_gems:white_sword,more_ores_more_gems,player_tool_or_weapon,_sword,momg_complete_tool_family,1,more_ores_more_gems:white_sword_recipe,minecraft:crafting_shaped,minecraft:iron_ingot;more_ores_more_gems:white_crystal,kubejs_override:Infinite Domain,0,,2,momg_bytecode_and_material_floor_provisional,iron,,10.0,183,,4.5,1.6,,,,,,,,2,,,bytecode_verified_partial,
mutantmonsters:hulk_hammer,mutantmonsters,powered_or_ranged_equipment,_hammer,powered_equipment_registry_name,0,,,,,1,config/ftbquests/quests/chapters/mutant_and_mekanite_threat_dossier.snbt,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
oritech:chainsaw,oritech,player_tool_or_weapon,chainsaw,direct_equipment_registry_suffix,1,oritech:crafting/chainsaw,minecraft:crafting_shaped,createbigcannons:steel_block;oritech:adamant_ingot;oritech:enderic_compound;oritech:motor,kubejs_override:Infinite Domain,0,,,,,,,,10000 RF,,,,10 RF per configured operation,Whole-tree cutting enabled by installed common config,,,,,,,,installed_config_verified_partial,"Mining speed, valid blocks, and exact operation charging need confirmation"
oritech:deep_drill_block,oritech,industrial_block_breaker,industrial_block_breaker,industrial_head_registry_name,1,oritech:crafting/deepdrill,minecraft:crafting_shaped,#oritech:plating;oritech:duratium_ingot;oritech:heisenberg_compensator;oritech:motor;oritech:overcharged_crystal,mod_jar:oritech-neoforge-1.21.1-1.2.10.jar,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
oritech:electric_mace,oritech,powered_or_ranged_equipment,_mace,powered_equipment_registry_name,1,oritech:crafting/_emace,minecraft:crafting_shaped,minecraft:heavy_core;oritech:adamant_ingot;oritech:advanced_battery;oritech:carbon_fibre_strands,mod_jar:oritech-neoforge-1.21.1-1.2.10.jar,0,,,,,,,,500000 RF,,,,2048 RF per hit; lightning attack uses 8x multiplier,Powered lightning attack,,,,,,,,installed_config_verified_partial,"Base melee damage, attack speed, and lightning damage/range need confirmation"
oritech:hand_drill,oritech,powered_or_ranged_equipment,_drill,powered_equipment_registry_name,1,oritech:crafting/handdrill,minecraft:crafting_shaped,createbigcannons:steel_block;oritech:adamant_ingot;oritech:enderic_compound;oritech:motor,kubejs_override:Infinite Domain,0,,,,,,,,10000 RF,,,,10 RF per configured operation,,,,,,,,,installed_config_verified_partial,"Mining tier, hardness, speed, and exact operation charging need confirmation"
oritech:promethium_axe,oritech,player_tool_or_weapon,_axe,direct_equipment_registry_suffix,1,oritech:crafting/promaxe,minecraft:crafting_shaped,oritech:destroyer_block;oritech:prometheum_ingot,mod_jar:oritech-neoforge-1.21.1-1.2.10.jar,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
