"id","node_kind","namespace"
"recipe:createmetallurgy:crushing/raw_wolframite","recipe","recipe"
"recipe:createmetallurgy:crushing/raw_wolframite_block","recipe","recipe"
"recipe:createmetallurgy:entity_melting/iron_golem","recipe","recipe"
"recipe:createmetallurgy:entity_melting/piglin","recipe","recipe"
"recipe:createmetallurgy:entity_melting/piglin_brute","recipe","recipe"
"recipe:createmetallurgy:entity_melting/wither_skeleton","recipe","recipe"
"recipe:createmetallurgy:entity_melting/zombified_piglin","recipe","recipe"
"recipe:createmetallurgy:graphite_blank_mold_from_graphite_molds_stonecutting","recipe","recipe"
"recipe:createmetallurgy:graphite_gear_mold_from_graphite_molds_stonecutting","recipe","recipe"
"recipe:createmetallurgy:graphite_ingot_mold_from_graphite_molds_stonecutting","recipe","recipe"
"recipe:createmetallurgy:graphite_nugget_mold_from_graphite_molds_stonecutting","recipe","recipe"
"recipe:createmetallurgy:graphite_plate_mold_from_graphite_molds_stonecutting","recipe","recipe"
"recipe:createmetallurgy:graphite_rod_mold_from_graphite_molds_stonecutting","recipe","recipe"
"recipe:createmetallurgy:grinding/exposed_chiseled_copper","recipe","recipe"
"recipe:createmetallurgy:grinding/exposed_copper","recipe","recipe"
"recipe:createmetallurgy:grinding/exposed_copper_bulb","recipe","recipe"
"recipe:createmetallurgy:grinding/exposed_copper_door","recipe","recipe"
"recipe:createmetallurgy:grinding/exposed_copper_grate","recipe","recipe"
"recipe:createmetallurgy:grinding/exposed_copper_trapdoor","recipe","recipe"
"recipe:createmetallurgy:grinding/exposed_cut_copper","recipe","recipe"
"recipe:createmetallurgy:grinding/exposed_cut_copper_slab","recipe","recipe"
"recipe:createmetallurgy:grinding/exposed_cut_copper_stairs","recipe","recipe"
"recipe:createmetallurgy:grinding/oxidized_chiseled_copper","recipe","recipe"
"recipe:createmetallurgy:grinding/oxidized_copper","recipe","recipe"
"recipe:createmetallurgy:grinding/oxidized_copper_bulb","recipe","recipe"
"recipe:createmetallurgy:grinding/oxidized_copper_door","recipe","recipe"
"recipe:createmetallurgy:grinding/oxidized_copper_grate","recipe","recipe"
"recipe:createmetallurgy:grinding/oxidized_copper_trapdoor","recipe","recipe"
"recipe:createmetallurgy:grinding/oxidized_cut_copper","recipe","recipe"
"recipe:createmetallurgy:grinding/oxidized_cut_copper_slab","recipe","recipe"
"recipe:createmetallurgy:grinding/oxidized_cut_copper_stairs","recipe","recipe"
"recipe:createmetallurgy:grinding/waxed_chiseled_copper","recipe","recipe"
"recipe:createmetallurgy:grinding/waxed_copper_block","recipe","recipe"
"recipe:createmetallurgy:grinding/waxed_copper_bulb","recipe","recipe"
"recipe:createmetallurgy:grinding/waxed_copper_door","recipe","recipe"
"recipe:createmetallurgy:grinding/waxed_copper_grate","recipe","recipe"
"recipe:createmetallurgy:grinding/waxed_copper_trapdoor","recipe","recipe"
"recipe:createmetallurgy:grinding/waxed_cut_copper","recipe","recipe"
"recipe:createmetallurgy:grinding/waxed_cut_copper_slab","recipe","recipe"
"recipe:createmetallurgy:grinding/waxed_cut_copper_stairs","recipe","recipe"
"recipe:createmetallurgy:grinding/waxed_exposed_chiseled_copper","recipe","recipe"
"recipe:createmetallurgy:grinding/waxed_exposed_copper","recipe","recipe"
"recipe:createmetallurgy:grinding/waxed_exposed_copper_bulb","recipe","recipe"
"recipe:createmetallurgy:grinding/waxed_exposed_copper_door","recipe","recipe"
"recipe:createmetallurgy:grinding/waxed_exposed_copper_grate","recipe","recipe"
"recipe:createmetallurgy:grinding/waxed_exposed_copper_trapdoor","recipe","recipe"
"recipe:createmetallurgy:grinding/waxed_exposed_cut_copper","recipe","recipe"
"recipe:createmetallurgy:grinding/waxed_exposed_cut_copper_slab","recipe","recipe"
"recipe:createmetallurgy:grinding/waxed_exposed_cut_copper_stairs","recipe","recipe"
"recipe:createmetallurgy:grinding/waxed_oxidized_chiseled_copper","recipe","recipe"
"recipe:createmetallurgy:grinding/waxed_oxidized_copper","recipe","recipe"
"recipe:createmetallurgy:grinding/waxed_oxidized_copper_bulb","recipe","recipe"
"recipe:createmetallurgy:grinding/waxed_oxidized_copper_door","recipe","recipe"
"recipe:createmetallurgy:grinding/waxed_oxidized_copper_grate","recipe","recipe"
"recipe:createmetallurgy:grinding/waxed_oxidized_copper_trapdoor","recipe","recipe"
"recipe:createmetallurgy:grinding/waxed_oxidized_cut_copper","recipe","recipe"
"recipe:createmetallurgy:grinding/waxed_oxidized_cut_copper_slab","recipe","recipe"
"recipe:createmetallurgy:grinding/waxed_oxidized_cut_copper_stairs","recipe","recipe"
"recipe:createmetallurgy:grinding/waxed_weathered_chiseled_copper","recipe","recipe"
"recipe:createmetallurgy:grinding/waxed_weathered_copper","recipe","recipe"
"recipe:createmetallurgy:grinding/waxed_weathered_copper_bulb","recipe","recipe"
"recipe:createmetallurgy:grinding/waxed_weathered_copper_door","recipe","recipe"
"recipe:createmetallurgy:grinding/waxed_weathered_copper_grate","recipe","recipe"
"recipe:createmetallurgy:grinding/waxed_weathered_copper_trapdoor","recipe","recipe"
"recipe:createmetallurgy:grinding/waxed_weathered_cut_copper","recipe","recipe"
"recipe:createmetallurgy:grinding/waxed_weathered_cut_copper_slab","recipe","recipe"
"recipe:createmetallurgy:grinding/waxed_weathered_cut_copper_stairs","recipe","recipe"
"recipe:createmetallurgy:grinding/weathered_chiseled_copper","recipe","recipe"
"recipe:createmetallurgy:grinding/weathered_copper","recipe","recipe"
"recipe:createmetallurgy:grinding/weathered_copper_bulb","recipe","recipe"
"recipe:createmetallurgy:grinding/weathered_copper_door","recipe","recipe"
"recipe:createmetallurgy:grinding/weathered_copper_grate","recipe","recipe"
"recipe:createmetallurgy:grinding/weathered_copper_trapdoor","recipe","recipe"
"recipe:createmetallurgy:grinding/weathered_cut_copper","recipe","recipe"
"recipe:createmetallurgy:grinding/weathered_cut_copper_slab","recipe","recipe"
"recipe:createmetallurgy:grinding/weathered_cut_copper_stairs","recipe","recipe"
"recipe:createmetallurgy:melting/aluminum/coin","recipe","recipe"
"recipe:createmetallurgy:melting/aluminum/dirty_dust","recipe","recipe"
"recipe:createmetallurgy:melting/aluminum/dust","recipe","recipe"
"recipe:createmetallurgy:melting/aluminum/gear","recipe","recipe"
"recipe:createmetallurgy:melting/aluminum/ingot","recipe","recipe"
"recipe:createmetallurgy:melting/aluminum/nugget","recipe","recipe"
"recipe:createmetallurgy:melting/aluminum/plate","recipe","recipe"
"recipe:createmetallurgy:melting/aluminum/raw_crushed","recipe","recipe"
"recipe:createmetallurgy:melting/aluminum/raw_material","recipe","recipe"
"recipe:createmetallurgy:melting/aluminum/rod","recipe","recipe"
"recipe:createmetallurgy:melting/aluminum/wire","recipe","recipe"
"recipe:createmetallurgy:melting/brass/coin","recipe","recipe"
"recipe:createmetallurgy:melting/brass/dirty_dust","recipe","recipe"
"recipe:createmetallurgy:melting/brass/dust","recipe","recipe"
"recipe:createmetallurgy:melting/brass/gear","recipe","recipe"
"recipe:createmetallurgy:melting/brass/ingot","recipe","recipe"
"recipe:createmetallurgy:melting/brass/nugget","recipe","recipe"
"recipe:createmetallurgy:melting/brass/plate","recipe","recipe"
"recipe:createmetallurgy:melting/brass/raw_material","recipe","recipe"
"recipe:createmetallurgy:melting/brass/rod","recipe","recipe"
"recipe:createmetallurgy:melting/brass/wire","recipe","recipe"
"recipe:createmetallurgy:melting/bronze/coin","recipe","recipe"
"recipe:createmetallurgy:melting/bronze/dirty_dust","recipe","recipe"
"recipe:createmetallurgy:melting/bronze/dust","recipe","recipe"
"recipe:createmetallurgy:melting/bronze/gear","recipe","recipe"
"recipe:createmetallurgy:melting/bronze/ingot","recipe","recipe"
"recipe:createmetallurgy:melting/bronze/nugget","recipe","recipe"
"recipe:createmetallurgy:melting/bronze/plate","recipe","recipe"
"recipe:createmetallurgy:melting/bronze/raw_material","recipe","recipe"
"recipe:createmetallurgy:melting/bronze/rod","recipe","recipe"
"recipe:createmetallurgy:melting/bronze/wire","recipe","recipe"
"recipe:createmetallurgy:melting/constantan/coin","recipe","recipe"
"recipe:createmetallurgy:melting/constantan/dirty_dust","recipe","recipe"
"recipe:createmetallurgy:melting/constantan/dust","recipe","recipe"
"recipe:createmetallurgy:melting/constantan/gear","recipe","recipe"
"recipe:createmetallurgy:melting/constantan/ingot","recipe","recipe"
"recipe:createmetallurgy:melting/constantan/nugget","recipe","recipe"
"recipe:createmetallurgy:melting/constantan/plate","recipe","recipe"
"recipe:createmetallurgy:melting/constantan/raw_material","recipe","recipe"
"recipe:createmetallurgy:melting/constantan/rod","recipe","recipe"
"recipe:createmetallurgy:melting/constantan/wire","recipe","recipe"
"recipe:createmetallurgy:melting/copper/coin","recipe","recipe"
"recipe:createmetallurgy:melting/copper/dirty_dust","recipe","recipe"
"recipe:createmetallurgy:melting/copper/dust","recipe","recipe"
"recipe:createmetallurgy:melting/copper/gear","recipe","recipe"
"recipe:createmetallurgy:melting/copper/ingot","recipe","recipe"
"recipe:createmetallurgy:melting/copper/nugget","recipe","recipe"
"recipe:createmetallurgy:melting/copper/plate","recipe","recipe"
"recipe:createmetallurgy:melting/copper/raw_crushed","recipe","recipe"
"recipe:createmetallurgy:melting/copper/raw_material","recipe","recipe"
"recipe:createmetallurgy:melting/copper/rod","recipe","recipe"
"recipe:createmetallurgy:melting/copper/wire","recipe","recipe"
"recipe:createmetallurgy:melting/electrum/coin","recipe","recipe"
"recipe:createmetallurgy:melting/electrum/dirty_dust","recipe","recipe"
"recipe:createmetallurgy:melting/electrum/dust","recipe","recipe"
"recipe:createmetallurgy:melting/electrum/gear","recipe","recipe"
"recipe:createmetallurgy:melting/electrum/ingot","recipe","recipe"
"recipe:createmetallurgy:melting/electrum/nugget","recipe","recipe"
"recipe:createmetallurgy:melting/electrum/plate","recipe","recipe"
"recipe:createmetallurgy:melting/electrum/raw_material","recipe","recipe"
"recipe:createmetallurgy:melting/electrum/rod","recipe","recipe"
"recipe:createmetallurgy:melting/electrum/wire","recipe","recipe"
"recipe:createmetallurgy:melting/gold/coin","recipe","recipe"
"recipe:createmetallurgy:melting/gold/dirty_dust","recipe","recipe"
"recipe:createmetallurgy:melting/gold/dust","recipe","recipe"
"recipe:createmetallurgy:melting/gold/gear","recipe","recipe"
"recipe:createmetallurgy:melting/gold/ingot","recipe","recipe"
"recipe:createmetallurgy:melting/gold/nugget","recipe","recipe"
"recipe:createmetallurgy:melting/gold/plate","recipe","recipe"
"recipe:createmetallurgy:melting/gold/raw_crushed","recipe","recipe"
"recipe:createmetallurgy:melting/gold/raw_material","recipe","recipe"
"recipe:createmetallurgy:melting/gold/rod","recipe","recipe"
"recipe:createmetallurgy:melting/gold/wire","recipe","recipe"
"recipe:createmetallurgy:melting/invar/coin","recipe","recipe"
"recipe:createmetallurgy:melting/invar/dirty_dust","recipe","recipe"
"recipe:createmetallurgy:melting/invar/dust","recipe","recipe"
"recipe:createmetallurgy:melting/invar/gear","recipe","recipe"
"recipe:createmetallurgy:melting/invar/ingot","recipe","recipe"
"recipe:createmetallurgy:melting/invar/nugget","recipe","recipe"
"recipe:createmetallurgy:melting/invar/plate","recipe","recipe"
"recipe:createmetallurgy:melting/invar/raw_material","recipe","recipe"
"recipe:createmetallurgy:melting/invar/rod","recipe","recipe"
"recipe:createmetallurgy:melting/invar/wire","recipe","recipe"
"recipe:createmetallurgy:melting/iron/coin","recipe","recipe"
"recipe:createmetallurgy:melting/iron/dirty_dust","recipe","recipe"
"recipe:createmetallurgy:melting/iron/dust","recipe","recipe"
"recipe:createmetallurgy:melting/iron/gear","recipe","recipe"
"recipe:createmetallurgy:melting/iron/ingot","recipe","recipe"
"recipe:createmetallurgy:melting/iron/nugget","recipe","recipe"
"recipe:createmetallurgy:melting/iron/plate","recipe","recipe"
"recipe:createmetallurgy:melting/iron/raw_crushed","recipe","recipe"
"recipe:createmetallurgy:melting/iron/raw_material","recipe","recipe"
"recipe:createmetallurgy:melting/iron/rod","recipe","recipe"
"recipe:createmetallurgy:melting/iron/wire","recipe","recipe"
"recipe:createmetallurgy:melting/lead/coin","recipe","recipe"
"recipe:createmetallurgy:melting/lead/dirty_dust","recipe","recipe"
"recipe:createmetallurgy:melting/lead/dust","recipe","recipe"
"recipe:createmetallurgy:melting/lead/gear","recipe","recipe"
"recipe:createmetallurgy:melting/lead/ingot","recipe","recipe"
"recipe:createmetallurgy:melting/lead/nugget","recipe","recipe"
"recipe:createmetallurgy:melting/lead/plate","recipe","recipe"
"recipe:createmetallurgy:melting/lead/raw_crushed","recipe","recipe"
"recipe:createmetallurgy:melting/lead/raw_material","recipe","recipe"
"recipe:createmetallurgy:melting/lead/rod","recipe","recipe"
"recipe:createmetallurgy:melting/lead/wire","recipe","recipe"
"recipe:createmetallurgy:melting/lithium/coin","recipe","recipe"
"recipe:createmetallurgy:melting/lithium/dirty_dust","recipe","recipe"
"recipe:createmetallurgy:melting/lithium/dust","recipe","recipe"
"recipe:createmetallurgy:melting/lithium/gear","recipe","recipe"
"recipe:createmetallurgy:melting/lithium/ingot","recipe","recipe"
"recipe:createmetallurgy:melting/lithium/nugget","recipe","recipe"
"recipe:createmetallurgy:melting/lithium/plate","recipe","recipe"
"recipe:createmetallurgy:melting/lithium/raw_material","recipe","recipe"
"recipe:createmetallurgy:melting/lithium/rod","recipe","recipe"
"recipe:createmetallurgy:melting/lithium/wire","recipe","recipe"
"recipe:createmetallurgy:melting/necromium/coin","recipe","recipe"
"recipe:createmetallurgy:melting/necromium/dirty_dust","recipe","recipe"
"recipe:createmetallurgy:melting/necromium/dust","recipe","recipe"
"recipe:createmetallurgy:melting/necromium/gear","recipe","recipe"
"recipe:createmetallurgy:melting/necromium/ingot","recipe","recipe"
"recipe:createmetallurgy:melting/necromium/nugget","recipe","recipe"
"recipe:createmetallurgy:melting/necromium/plate","recipe","recipe"
"recipe:createmetallurgy:melting/necromium/raw_material","recipe","recipe"
"recipe:createmetallurgy:melting/necromium/rod","recipe","recipe"
"recipe:createmetallurgy:melting/necromium/wire","recipe","recipe"
"recipe:createmetallurgy:melting/netherite/coin","recipe","recipe"
"recipe:createmetallurgy:melting/netherite/dirty_dust","recipe","recipe"
"recipe:createmetallurgy:melting/netherite/dust","recipe","recipe"
"recipe:createmetallurgy:melting/netherite/gear","recipe","recipe"
"recipe:createmetallurgy:melting/netherite/ingot","recipe","recipe"
"recipe:createmetallurgy:melting/netherite/nugget","recipe","recipe"
"recipe:createmetallurgy:melting/netherite/plate","recipe","recipe"
"recipe:createmetallurgy:melting/netherite/raw_material","recipe","recipe"
"recipe:createmetallurgy:melting/netherite/rod","recipe","recipe"
"recipe:createmetallurgy:melting/netherite/wire","recipe","recipe"
"recipe:createmetallurgy:melting/nickel/coin","recipe","recipe"
"recipe:createmetallurgy:melting/nickel/dirty_dust","recipe","recipe"
"recipe:createmetallurgy:melting/nickel/dust","recipe","recipe"
"recipe:createmetallurgy:melting/nickel/gear","recipe","recipe"
"recipe:createmetallurgy:melting/nickel/ingot","recipe","recipe"
"recipe:createmetallurgy:melting/nickel/nugget","recipe","recipe"
"recipe:createmetallurgy:melting/nickel/plate","recipe","recipe"
"recipe:createmetallurgy:melting/nickel/raw_crushed","recipe","recipe"
"recipe:createmetallurgy:melting/nickel/raw_material","recipe","recipe"
"recipe:createmetallurgy:melting/nickel/rod","recipe","recipe"
"recipe:createmetallurgy:melting/nickel/wire","recipe","recipe"
"recipe:createmetallurgy:melting/obdurium/coin","recipe","recipe"
"recipe:createmetallurgy:melting/obdurium/dirty_dust","recipe","recipe"
"recipe:createmetallurgy:melting/obdurium/dust","recipe","recipe"
"recipe:createmetallurgy:melting/obdurium/gear","recipe","recipe"
"recipe:createmetallurgy:melting/obdurium/ingot","recipe","recipe"
"recipe:createmetallurgy:melting/obdurium/nugget","recipe","recipe"
"recipe:createmetallurgy:melting/obdurium/plate","recipe","recipe"
"recipe:createmetallurgy:melting/obdurium/raw_material","recipe","recipe"
"recipe:createmetallurgy:melting/obdurium/rod","recipe","recipe"
"recipe:createmetallurgy:melting/obdurium/wire","recipe","recipe"
"recipe:createmetallurgy:melting/osmium/coin","recipe","recipe"
"recipe:createmetallurgy:melting/osmium/dirty_dust","recipe","recipe"
"recipe:createmetallurgy:melting/osmium/dust","recipe","recipe"
"recipe:createmetallurgy:melting/osmium/gear","recipe","recipe"
"recipe:createmetallurgy:melting/osmium/ingot","recipe","recipe"
"recipe:createmetallurgy:melting/osmium/nugget","recipe","recipe"
"recipe:createmetallurgy:melting/osmium/plate","recipe","recipe"
"recipe:createmetallurgy:melting/osmium/raw_crushed","recipe","recipe"
"recipe:createmetallurgy:melting/osmium/raw_material","recipe","recipe"
"recipe:createmetallurgy:melting/osmium/rod","recipe","recipe"
"recipe:createmetallurgy:melting/osmium/wire","recipe","recipe"
"recipe:createmetallurgy:melting/silver/coin","recipe","recipe"
"recipe:createmetallurgy:melting/silver/dirty_dust","recipe","recipe"
"recipe:createmetallurgy:melting/silver/dust","recipe","recipe"
"recipe:createmetallurgy:melting/silver/gear","recipe","recipe"
"recipe:createmetallurgy:melting/silver/ingot","recipe","recipe"
"recipe:createmetallurgy:melting/silver/nugget","recipe","recipe"
"recipe:createmetallurgy:melting/silver/plate","recipe","recipe"
"recipe:createmetallurgy:melting/silver/raw_crushed","recipe","recipe"
"recipe:createmetallurgy:melting/silver/raw_material","recipe","recipe"
"recipe:createmetallurgy:melting/silver/rod","recipe","recipe"
"recipe:createmetallurgy:melting/silver/wire","recipe","recipe"
"recipe:createmetallurgy:melting/steel/coin","recipe","recipe"
"recipe:createmetallurgy:melting/steel/dirty_dust","recipe","recipe"
"recipe:createmetallurgy:melting/steel/dust","recipe","recipe"
"recipe:createmetallurgy:melting/steel/gear","recipe","recipe"
"recipe:createmetallurgy:melting/steel/ingot","recipe","recipe"
"recipe:createmetallurgy:melting/steel/nugget","recipe","recipe"
"recipe:createmetallurgy:melting/steel/plate","recipe","recipe"
"recipe:createmetallurgy:melting/steel/raw_material","recipe","recipe"
"recipe:createmetallurgy:melting/steel/rod","recipe","recipe"
"recipe:createmetallurgy:melting/steel/wire","recipe","recipe"
"recipe:createmetallurgy:melting/tin/coin","recipe","recipe"
"recipe:createmetallurgy:melting/tin/dirty_dust","recipe","recipe"
"recipe:createmetallurgy:melting/tin/dust","recipe","recipe"
"recipe:createmetallurgy:melting/tin/gear","recipe","recipe"
"recipe:createmetallurgy:melting/tin/ingot","recipe","recipe"
"recipe:createmetallurgy:melting/tin/nugget","recipe","recipe"
"recipe:createmetallurgy:melting/tin/plate","recipe","recipe"
"recipe:createmetallurgy:melting/tin/raw_crushed","recipe","recipe"
"recipe:createmetallurgy:melting/tin/raw_material","recipe","recipe"
"recipe:createmetallurgy:melting/tin/rod","recipe","recipe"
"recipe:createmetallurgy:melting/tin/wire","recipe","recipe"
"recipe:createmetallurgy:melting/tungsten/coin","recipe","recipe"
"recipe:createmetallurgy:melting/tungsten/dirty_dust","recipe","recipe"
"recipe:createmetallurgy:melting/tungsten/dust","recipe","recipe"
"recipe:createmetallurgy:melting/tungsten/gear","recipe","recipe"
"recipe:createmetallurgy:melting/tungsten/ingot","recipe","recipe"
"recipe:createmetallurgy:melting/tungsten/nugget","recipe","recipe"
"recipe:createmetallurgy:melting/tungsten/plate","recipe","recipe"
"recipe:createmetallurgy:melting/tungsten/raw_crushed","recipe","recipe"
"recipe:createmetallurgy:melting/tungsten/raw_material","recipe","recipe"
"recipe:createmetallurgy:melting/tungsten/rod","recipe","recipe"
"recipe:createmetallurgy:melting/tungsten/wire","recipe","recipe"
"recipe:createmetallurgy:melting/void_steel/coin","recipe","recipe"
"recipe:createmetallurgy:melting/void_steel/dirty_dust","recipe","recipe"
"recipe:createmetallurgy:melting/void_steel/dust","recipe","recipe"
"recipe:createmetallurgy:melting/void_steel/gear","recipe","recipe"
"recipe:createmetallurgy:melting/void_steel/ingot","recipe","recipe"
"recipe:createmetallurgy:melting/void_steel/nugget","recipe","recipe"
"recipe:createmetallurgy:melting/void_steel/plate","recipe","recipe"
"recipe:createmetallurgy:melting/void_steel/raw_material","recipe","recipe"
"recipe:createmetallurgy:melting/void_steel/rod","recipe","recipe"
"recipe:createmetallurgy:melting/void_steel/wire","recipe","recipe"
"recipe:createmetallurgy:melting/zinc/coin","recipe","recipe"
"recipe:createmetallurgy:melting/zinc/dirty_dust","recipe","recipe"
"recipe:createmetallurgy:melting/zinc/dust","recipe","recipe"
"recipe:createmetallurgy:melting/zinc/gear","recipe","recipe"
"recipe:createmetallurgy:melting/zinc/ingot","recipe","recipe"
"recipe:createmetallurgy:melting/zinc/nugget","recipe","recipe"
"recipe:createmetallurgy:melting/zinc/plate","recipe","recipe"
"recipe:createmetallurgy:melting/zinc/raw_crushed","recipe","recipe"
"recipe:createmetallurgy:melting/zinc/raw_material","recipe","recipe"
"recipe:createmetallurgy:melting/zinc/rod","recipe","recipe"
"recipe:createmetallurgy:melting/zinc/wire","recipe","recipe"
"recipe:createmetallurgy:mixing/refractory_mortar","recipe","recipe"
"recipe:createmetallurgy:sequenced_assembly/industrial_crucible","recipe","recipe"
"recipe:createmetallurgy:sequenced_assembly/ladle","recipe","recipe"
"recipe:createmetallurgy:sequenced_assembly/steel_track","recipe","recipe"
"recipe:createmetallurgy:smelting/coke_from_coal","recipe","recipe"
"recipe:createnuclear:autunite_from_stone_types_autunite_stonecutting","recipe","recipe"
"recipe:createnuclear:autunite_pillar_from_stone_types_autunite_stonecutting","recipe","recipe"
"recipe:createnuclear:blasting/lead_ingot_for_lead","recipe","recipe"
"recipe:createnuclear:blasting/lead_ingot_for_lead_ore","recipe","recipe"
"recipe:createnuclear:blasting/lead_ingot_for_raw_lead","recipe","recipe"
"recipe:createnuclear:blasting/raw_uranium_for_uranium_ore","recipe","recipe"
"recipe:createnuclear:compacting/uranium_fluid_to_yellowcake","recipe","recipe"
"recipe:createnuclear:crafting/crafting/lead_block_from_compacting","recipe","recipe"
"recipe:createnuclear:crafting/crafting/lead_ingot_from_compacting","recipe","recipe"
"recipe:createnuclear:crafting/crafting/lead_ingot_from_decompacting","recipe","recipe"
"recipe:createnuclear:crafting/crafting/lead_nugget_from_decompacting","recipe","recipe"
"recipe:createnuclear:crafting/crafting/steel_block_from_compacting","recipe","recipe"
"recipe:createnuclear:crafting/crafting/steel_ingot_from_compacting","recipe","recipe"
"recipe:createnuclear:crafting/crafting/steel_ingot_from_decompacting","recipe","recipe"
"recipe:createnuclear:crafting/crafting/steel_nugget_from_decompacting","recipe","recipe"
"recipe:createnuclear:crafting/crafting/white_cloth","recipe","recipe"
"recipe:createnuclear:crafting/crafting/white_cloth_wool","recipe","recipe"
"recipe:createnuclear:crafting/enriched_soul_soil","recipe","recipe"
"recipe:createnuclear:crafting/enriching_campfire","recipe","recipe"
"recipe:createnuclear:crafting/items/armors/anti_radiation_boots","recipe","recipe"
"recipe:createnuclear:crafting/items/armors/black_anti_radiation_chestplate","recipe","recipe"
"recipe:createnuclear:crafting/items/armors/black_anti_radiation_helmet","recipe","recipe"
"recipe:createnuclear:crafting/items/armors/black_anti_radiation_leggings","recipe","recipe"
"recipe:createnuclear:crafting/items/armors/blue_anti_radiation_chestplate","recipe","recipe"
"recipe:createnuclear:crafting/items/armors/blue_anti_radiation_helmet","recipe","recipe"
"recipe:createnuclear:crafting/items/armors/blue_anti_radiation_leggings","recipe","recipe"
"recipe:createnuclear:crafting/items/armors/brown_anti_radiation_chestplate","recipe","recipe"
"recipe:createnuclear:crafting/items/armors/brown_anti_radiation_helmet","recipe","recipe"
"recipe:createnuclear:crafting/items/armors/brown_anti_radiation_leggings","recipe","recipe"
"recipe:createnuclear:crafting/items/armors/cyan_anti_radiation_chestplate","recipe","recipe"
"recipe:createnuclear:crafting/items/armors/cyan_anti_radiation_helmet","recipe","recipe"
"recipe:createnuclear:crafting/items/armors/cyan_anti_radiation_leggings","recipe","recipe"
"recipe:createnuclear:crafting/items/armors/gray_anti_radiation_chestplate","recipe","recipe"
"recipe:createnuclear:crafting/items/armors/gray_anti_radiation_helmet","recipe","recipe"
"recipe:createnuclear:crafting/items/armors/gray_anti_radiation_leggings","recipe","recipe"
"recipe:createnuclear:crafting/items/armors/green_anti_radiation_chestplate","recipe","recipe"
"recipe:createnuclear:crafting/items/armors/green_anti_radiation_helmet","recipe","recipe"
"recipe:createnuclear:crafting/items/armors/green_anti_radiation_leggings","recipe","recipe"
"recipe:createnuclear:crafting/items/armors/light_blue_anti_radiation_chestplate","recipe","recipe"
"recipe:createnuclear:crafting/items/armors/light_blue_anti_radiation_helmet","recipe","recipe"
"recipe:createnuclear:crafting/items/armors/light_blue_anti_radiation_leggings","recipe","recipe"
"recipe:createnuclear:crafting/items/armors/light_gray_anti_radiation_chestplate","recipe","recipe"
"recipe:createnuclear:crafting/items/armors/light_gray_anti_radiation_helmet","recipe","recipe"
"recipe:createnuclear:crafting/items/armors/light_gray_anti_radiation_leggings","recipe","recipe"
"recipe:createnuclear:crafting/items/armors/lime_anti_radiation_chestplate","recipe","recipe"
"recipe:createnuclear:crafting/items/armors/lime_anti_radiation_helmet","recipe","recipe"
"recipe:createnuclear:crafting/items/armors/lime_anti_radiation_leggings","recipe","recipe"
"recipe:createnuclear:crafting/items/armors/magenta_anti_radiation_chestplate","recipe","recipe"
"recipe:createnuclear:crafting/items/armors/magenta_anti_radiation_helmet","recipe","recipe"
"recipe:createnuclear:crafting/items/armors/magenta_anti_radiation_leggings","recipe","recipe"
"recipe:createnuclear:crafting/items/armors/orange_anti_radiation_chestplate","recipe","recipe"
"recipe:createnuclear:crafting/items/armors/orange_anti_radiation_helmet","recipe","recipe"
"recipe:createnuclear:crafting/items/armors/orange_anti_radiation_leggings","recipe","recipe"
"recipe:createnuclear:crafting/items/armors/pink_anti_radiation_chestplate","recipe","recipe"
"recipe:createnuclear:crafting/items/armors/pink_anti_radiation_helmet","recipe","recipe"
"recipe:createnuclear:crafting/items/armors/pink_anti_radiation_leggings","recipe","recipe"
"recipe:createnuclear:crafting/items/armors/purple_anti_radiation_chestplate","recipe","recipe"
"recipe:createnuclear:crafting/items/armors/purple_anti_radiation_helmet","recipe","recipe"
"recipe:createnuclear:crafting/items/armors/purple_anti_radiation_leggings","recipe","recipe"
"recipe:createnuclear:crafting/items/armors/red_anti_radiation_chestplate","recipe","recipe"
"recipe:createnuclear:crafting/items/armors/red_anti_radiation_helmet","recipe","recipe"
"recipe:createnuclear:crafting/items/armors/red_anti_radiation_leggings","recipe","recipe"
"recipe:createnuclear:crafting/items/armors/white_anti_radiation_chestplate","recipe","recipe"
"recipe:createnuclear:crafting/items/armors/white_anti_radiation_helmet","recipe","recipe"
"recipe:createnuclear:crafting/items/armors/white_anti_radiation_leggings","recipe","recipe"
"recipe:createnuclear:crafting/items/armors/yellow_anti_radiation_chestplate","recipe","recipe"
"recipe:createnuclear:crafting/items/armors/yellow_anti_radiation_helmet","recipe","recipe"
"recipe:createnuclear:crafting/items/armors/yellow_anti_radiation_leggings","recipe","recipe"
"recipe:createnuclear:crafting/lead_ingot_from_decompacting","recipe","recipe"
"recipe:createnuclear:crafting/lead_nugget_from_decompacting","recipe","recipe"
"recipe:createnuclear:crafting/raw_lead_block","recipe","recipe"
"recipe:createnuclear:crafting/raw_lead_from_decompacting","recipe","recipe"
"recipe:createnuclear:crafting/raw_uranium_block","recipe","recipe"
"recipe:createnuclear:crafting/raw_uranium_from_decompacting","recipe","recipe"
"recipe:createnuclear:crafting/reactor_blueprint_item","recipe","recipe"
"recipe:createnuclear:crafting/reactor/reinforced_glass","recipe","recipe"
"recipe:createnuclear:crafting/steel_ingot_from_decompacting","recipe","recipe"
"recipe:createnuclear:crafting/steel_nugget_from_decompacting","recipe","recipe"
"recipe:createnuclear:crushing/coal","recipe","recipe"
