recipe_id,recipe_namespace,recipe_path,recipe_type,enabled,winning_source_kind,winning_source,winning_source_path,definition_count,overridden,input_ids,output_ids,input_ref_count,output_ref_count,normalization_status,input_namespaces,output_namespaces,foreign_input_namespaces,cross_mod_candidate,scaling_class,iron_tier,scaling_replacement_count,scaling_replacements,recommended_override_path
powergrid:mechanical_crafting/crt,powergrid,mechanical_crafting/crt,create:mechanical_crafting,True,mod_jar,powergrid-mc1.21.1-0.5.5.1.jar,data/powergrid/recipe/mechanical_crafting/crt.json,1,False,#c:copper_coils; create:electron_tube; minecraft:glass; minecraft:glowstone_dust,powergrid:crt,4,1,complete,c;create;minecraft,powergrid,create,True,unscaled,,0,,kubejs/data/powergrid/recipe/mechanical_crafting/crt.json
powergrid:mechanical_crafting/electric_motor,powergrid,mechanical_crafting/electric_motor,create:mechanical_crafting,True,mod_jar,powergrid-mc1.21.1-0.5.5.1.jar,data/powergrid/recipe/mechanical_crafting/electric_motor.json,1,False,#c:copper_coils; #c:plates/iron; create:shaft; powergrid:conductive_casing; powergrid:magnet,powergrid:electric_motor,5,1,complete,c;create;powergrid,powergrid,create,True,unscaled,,0,,kubejs/data/powergrid/recipe/mechanical_crafting/electric_motor.json
powergrid:mechanical_crafting/electrobaton,powergrid,mechanical_crafting/electrobaton,create:mechanical_crafting,True,mod_jar,powergrid-mc1.21.1-0.5.5.1.jar,data/powergrid/recipe/mechanical_crafting/electrobaton.json,1,False,#c:copper_coils; #c:ingots/zinc; create:andesite_alloy; powergrid:electrical_gizmo,powergrid:electrobaton,4,1,complete,c;create;powergrid,powergrid,create,True,unscaled,,0,,kubejs/data/powergrid/recipe/mechanical_crafting/electrobaton.json
powergrid:mechanical_crafting/electrozapper,powergrid,mechanical_crafting/electrozapper,create:mechanical_crafting,True,mod_jar,powergrid-mc1.21.1-0.5.5.1.jar,data/powergrid/recipe/mechanical_crafting/electrozapper.json,1,False,#c:copper_coils; #c:ingots/zinc; #c:nuggets/copper; #c:plates/copper; create:andesite_alloy; powergrid:electrical_gizmo,powergrid:electrozapper,6,1,complete,c;create;powergrid,powergrid,create,True,unscaled,,0,,kubejs/data/powergrid/recipe/mechanical_crafting/electrozapper.json
powergrid:mechanical_crafting/generator_commutator,powergrid,mechanical_crafting/generator_commutator,create:mechanical_crafting,True,mod_jar,powergrid-mc1.21.1-0.5.5.1.jar,data/powergrid/recipe/mechanical_crafting/generator_commutator.json,1,False,#c:nuggets/copper; #c:plates/copper; #minecraft:coals; create:andesite_alloy; create:andesite_casing; create:shaft,powergrid:generator_commutator,6,1,complete,c;create;minecraft,powergrid,create,True,unscaled,,0,,kubejs/data/powergrid/recipe/mechanical_crafting/generator_commutator.json
powergrid:mechanical_crafting/generator_induction_rotor,powergrid,mechanical_crafting/generator_induction_rotor,create:mechanical_crafting,True,mod_jar,powergrid-mc1.21.1-0.5.5.1.jar,data/powergrid/recipe/mechanical_crafting/generator_induction_rotor.json,1,False,#c:copper_coils; create:andesite_alloy; create:shaft,powergrid:generator_induction_rotor,3,1,complete,c;create,powergrid,create,True,unscaled,,0,,kubejs/data/powergrid/recipe/mechanical_crafting/generator_induction_rotor.json
powergrid:mechanical_crafting/integrated_circuit,powergrid,mechanical_crafting/integrated_circuit,create:mechanical_crafting,True,mod_jar,powergrid-mc1.21.1-0.5.5.1.jar,data/powergrid/recipe/mechanical_crafting/integrated_circuit.json,1,False,create:rose_quartz; minecraft:gold_nugget; minecraft:lapis_lazuli; minecraft:redstone,powergrid:integrated_circuit,4,1,complete,create;minecraft,powergrid,create,True,unscaled,,0,,kubejs/data/powergrid/recipe/mechanical_crafting/integrated_circuit.json
powergrid:mechanical_crafting/punch_card_reader,powergrid,mechanical_crafting/punch_card_reader,create:mechanical_crafting,True,mod_jar,powergrid-mc1.21.1-0.5.5.1.jar,data/powergrid/recipe/mechanical_crafting/punch_card_reader.json,1,False,#c:nuggets/copper; #c:plates/zinc; create:cogwheel; create:precision_mechanism; create:shaft; powergrid:conductive_casing,powergrid:punch_card_reader,6,1,complete,c;create;powergrid,powergrid,create,True,unscaled,,0,,kubejs/data/powergrid/recipe/mechanical_crafting/punch_card_reader.json
powergrid:sequenced_assembly/battery,powergrid,sequenced_assembly/battery,create:sequenced_assembly,True,mod_jar,powergrid-mc1.21.1-0.5.5.1.jar,data/powergrid/recipe/sequenced_assembly/battery.json,1,False,powergrid:conductive_casing,create:copper_sheet; powergrid:battery; powergrid:conductive_casing; powergrid:zinc_sheet,1,4,complete,powergrid,create;powergrid,,True,unscaled,,0,,kubejs/data/powergrid/recipe/sequenced_assembly/battery.json
powergrid:sequenced_assembly/bjt_npn,powergrid,sequenced_assembly/bjt_npn,create:sequenced_assembly,True,mod_jar,powergrid-mc1.21.1-0.5.5.1.jar,data/powergrid/recipe/sequenced_assembly/bjt_npn.json,1,False,#c:plates/iron,create:electron_tube; create:iron_sheet; powergrid:bjt_npn; powergrid:bjt_pnp,1,4,complete,c,create;powergrid,,True,unscaled,,0,,kubejs/data/powergrid/recipe/sequenced_assembly/bjt_npn.json
powergrid:sequenced_assembly/bjt_pnp,powergrid,sequenced_assembly/bjt_pnp,create:sequenced_assembly,True,mod_jar,powergrid-mc1.21.1-0.5.5.1.jar,data/powergrid/recipe/sequenced_assembly/bjt_pnp.json,1,False,#c:plates/iron,create:electron_tube; create:iron_sheet; powergrid:bjt_npn; powergrid:bjt_pnp,1,4,complete,c,create;powergrid,,True,unscaled,,0,,kubejs/data/powergrid/recipe/sequenced_assembly/bjt_pnp.json
powergrid:sequenced_assembly/electrical_gizmo,powergrid,sequenced_assembly/electrical_gizmo,create:sequenced_assembly,True,mod_jar,powergrid-mc1.21.1-0.5.5.1.jar,data/powergrid/recipe/sequenced_assembly/electrical_gizmo.json,1,False,#c:plates/zinc,create:copper_nugget; create:polished_rose_quartz; minecraft:gold_nugget; minecraft:repeater; powergrid:electrical_gizmo; powergrid:zinc_sheet,1,6,complete,c,create;minecraft;powergrid,,True,unscaled,,0,,kubejs/data/powergrid/recipe/sequenced_assembly/electrical_gizmo.json
powergrid:sequenced_assembly/punch_card,powergrid,sequenced_assembly/punch_card,create:sequenced_assembly,True,mod_jar,powergrid-mc1.21.1-0.5.5.1.jar,data/powergrid/recipe/sequenced_assembly/punch_card.json,1,False,create:cardboard,create:cardboard; minecraft:paper; powergrid:punch_card,1,3,complete,create,create;minecraft;powergrid,create,True,unscaled,,0,,kubejs/data/powergrid/recipe/sequenced_assembly/punch_card.json
powergrid:sequenced_assembly/transformer_core,powergrid,sequenced_assembly/transformer_core,create:sequenced_assembly,True,mod_jar,powergrid-mc1.21.1-0.5.5.1.jar,data/powergrid/recipe/sequenced_assembly/transformer_core.json,1,False,#c:plates/iron,create:iron_sheet; minecraft:cauldron; minecraft:iron_door; minecraft:iron_ingot; powergrid:transformer_core,1,5,complete,c,create;minecraft;powergrid,,True,unscaled,,0,,kubejs/data/powergrid/recipe/sequenced_assembly/transformer_core.json
powergrid_batteries:medium_battery,powergrid_batteries,medium_battery,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/powergrid_batteries/recipe/medium_battery.json,2,True,allthecompressed:iron_block_2x; powergrid_batteries:small_battery,powergrid_batteries:medium_battery,9,1,complete,allthecompressed;powergrid_batteries,powergrid_batteries,allthecompressed,True,crafting_material_scaling,high,1,#c:ingots/iron -> allthecompressed:iron_block_2x,kubejs/data/powergrid_batteries/recipe/medium_battery.json
powergrid_batteries:small_battery,powergrid_batteries,small_battery,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/powergrid_batteries/recipe/small_battery.json,2,True,minecraft:copper_block; powergrid:battery,powergrid_batteries:small_battery,9,1,complete,minecraft;powergrid,powergrid_batteries,powergrid,True,crafting_material_scaling,high,1,#c:ingots/copper -> minecraft:copper_block,kubejs/data/powergrid_batteries/recipe/small_battery.json
quark:automation/crafting/ender_watcher,quark,automation/crafting/ender_watcher,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/quark/recipe/automation/crafting/ender_watcher.json,2,True,allthecompressed:obsidian_1x; minecraft:ender_eye; minecraft:redstone_block,quark:ender_watcher,9,1,complete,allthecompressed;minecraft,quark,allthecompressed,True,crafting_material_scaling,basic,2,#c:dusts/redstone -> minecraft:redstone_block; minecraft:obsidian -> allthecompressed:obsidian_1x,kubejs/data/quark/recipe/automation/crafting/ender_watcher.json
quark:automation/crafting/redstone_randomizer,quark,automation/crafting/redstone_randomizer,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/quark/recipe/automation/crafting/redstone_randomizer.json,2,True,allthecompressed:stone_1x; minecraft:prismarine_crystals; minecraft:redstone_torch,quark:redstone_randomizer,7,1,complete,allthecompressed;minecraft,quark,allthecompressed,True,crafting_material_scaling,basic,1,minecraft:stone -> allthecompressed:stone_1x,kubejs/data/quark/recipe/automation/crafting/redstone_randomizer.json
quark:building/crafting/blackstone_bricks,quark,building/crafting/blackstone_bricks,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/quark/recipe/building/crafting/blackstone_bricks.json,2,True,allthecompressed:blackstone_1x; quark:cobblestone_bricks,quark:blackstone_bricks,4,4,complete,allthecompressed;quark,quark,allthecompressed,True,crafting_material_scaling,basic,1,minecraft:blackstone -> allthecompressed:blackstone_1x,kubejs/data/quark/recipe/building/crafting/blackstone_bricks.json
quark:building/crafting/blaze_lantern,quark,building/crafting/blaze_lantern,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/quark/recipe/building/crafting/blaze_lantern.json,2,True,allthecompressed:blaze_rod_block; minecraft:blaze_powder,quark:blaze_lantern,9,1,complete,allthecompressed;minecraft,quark,allthecompressed,True,crafting_material_scaling,basic,1,minecraft:blaze_rod -> allthecompressed:blaze_rod_block,kubejs/data/quark/recipe/building/crafting/blaze_lantern.json
quark:building/crafting/blue_nether_bricks,quark,building/crafting/blue_nether_bricks,minecraft:crafting_shapeless,True,kubejs_override,Infinite Domain,kubejs/data/quark/recipe/building/crafting/blue_nether_bricks.json,2,True,allthecompressed:warped_wart_block_1x; minecraft:nether_bricks,quark:blue_nether_bricks,2,2,complete,allthecompressed;minecraft,quark,allthecompressed,True,crafting_material_scaling,basic,1,minecraft:warped_wart_block -> allthecompressed:warped_wart_block_1x,kubejs/data/quark/recipe/building/crafting/blue_nether_bricks.json
quark:building/crafting/bookshelves/acacia_bookshelf,quark,building/crafting/bookshelves/acacia_bookshelf,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/quark/recipe/building/crafting/bookshelves/acacia_bookshelf.json,2,True,allthecompressed:acacia_planks_1x; minecraft:book,quark:acacia_bookshelf,9,1,complete,allthecompressed;minecraft,quark,allthecompressed,True,crafting_material_scaling,basic,1,minecraft:acacia_planks -> allthecompressed:acacia_planks_1x,kubejs/data/quark/recipe/building/crafting/bookshelves/acacia_bookshelf.json
quark:building/crafting/bookshelves/birch_bookshelf,quark,building/crafting/bookshelves/birch_bookshelf,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/quark/recipe/building/crafting/bookshelves/birch_bookshelf.json,2,True,allthecompressed:birch_planks_1x; minecraft:book,quark:birch_bookshelf,9,1,complete,allthecompressed;minecraft,quark,allthecompressed,True,crafting_material_scaling,basic,1,minecraft:birch_planks -> allthecompressed:birch_planks_1x,kubejs/data/quark/recipe/building/crafting/bookshelves/birch_bookshelf.json
quark:building/crafting/bookshelves/cherry_bookshelf,quark,building/crafting/bookshelves/cherry_bookshelf,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/quark/recipe/building/crafting/bookshelves/cherry_bookshelf.json,2,True,allthecompressed:cherry_planks_1x; minecraft:book,quark:cherry_bookshelf,9,1,complete,allthecompressed;minecraft,quark,allthecompressed,True,crafting_material_scaling,basic,1,minecraft:cherry_planks -> allthecompressed:cherry_planks_1x,kubejs/data/quark/recipe/building/crafting/bookshelves/cherry_bookshelf.json
quark:building/crafting/bookshelves/dark_oak_bookshelf,quark,building/crafting/bookshelves/dark_oak_bookshelf,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/quark/recipe/building/crafting/bookshelves/dark_oak_bookshelf.json,2,True,allthecompressed:dark_oak_planks_1x; minecraft:book,quark:dark_oak_bookshelf,9,1,complete,allthecompressed;minecraft,quark,allthecompressed,True,crafting_material_scaling,basic,1,minecraft:dark_oak_planks -> allthecompressed:dark_oak_planks_1x,kubejs/data/quark/recipe/building/crafting/bookshelves/dark_oak_bookshelf.json
quark:building/crafting/bookshelves/jungle_bookshelf,quark,building/crafting/bookshelves/jungle_bookshelf,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/quark/recipe/building/crafting/bookshelves/jungle_bookshelf.json,2,True,allthecompressed:jungle_planks_1x; minecraft:book,quark:jungle_bookshelf,9,1,complete,allthecompressed;minecraft,quark,allthecompressed,True,crafting_material_scaling,basic,1,minecraft:jungle_planks -> allthecompressed:jungle_planks_1x,kubejs/data/quark/recipe/building/crafting/bookshelves/jungle_bookshelf.json
quark:building/crafting/bookshelves/mangrove_bookshelf,quark,building/crafting/bookshelves/mangrove_bookshelf,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/quark/recipe/building/crafting/bookshelves/mangrove_bookshelf.json,2,True,allthecompressed:mangrove_planks_1x; minecraft:book,quark:mangrove_bookshelf,9,1,complete,allthecompressed;minecraft,quark,allthecompressed,True,crafting_material_scaling,basic,1,minecraft:mangrove_planks -> allthecompressed:mangrove_planks_1x,kubejs/data/quark/recipe/building/crafting/bookshelves/mangrove_bookshelf.json
quark:building/crafting/bookshelves/oak_bookshelf,quark,building/crafting/bookshelves/oak_bookshelf,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/quark/recipe/building/crafting/bookshelves/oak_bookshelf.json,2,True,allthecompressed:oak_planks_1x; minecraft:book,minecraft:bookshelf,9,1,complete,allthecompressed;minecraft,minecraft,allthecompressed,True,crafting_material_scaling,basic,1,minecraft:oak_planks -> allthecompressed:oak_planks_1x,kubejs/data/quark/recipe/building/crafting/bookshelves/oak_bookshelf.json
quark:building/crafting/bookshelves/spruce_bookshelf,quark,building/crafting/bookshelves/spruce_bookshelf,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/quark/recipe/building/crafting/bookshelves/spruce_bookshelf.json,2,True,allthecompressed:spruce_planks_1x; minecraft:book,quark:spruce_bookshelf,9,1,complete,allthecompressed;minecraft,quark,allthecompressed,True,crafting_material_scaling,basic,1,minecraft:spruce_planks -> allthecompressed:spruce_planks_1x,kubejs/data/quark/recipe/building/crafting/bookshelves/spruce_bookshelf.json
quark:building/crafting/chests/acacia_chest,quark,building/crafting/chests/acacia_chest,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/quark/recipe/building/crafting/chests/acacia_chest.json,2,True,allthecompressed:acacia_planks_1x,quark:acacia_chest,8,1,complete,allthecompressed,quark,allthecompressed,True,crafting_material_scaling,basic,1,minecraft:acacia_planks -> allthecompressed:acacia_planks_1x,kubejs/data/quark/recipe/building/crafting/chests/acacia_chest.json
quark:building/crafting/chests/birch_chest,quark,building/crafting/chests/birch_chest,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/quark/recipe/building/crafting/chests/birch_chest.json,2,True,allthecompressed:birch_planks_1x,quark:birch_chest,8,1,complete,allthecompressed,quark,allthecompressed,True,crafting_material_scaling,basic,1,minecraft:birch_planks -> allthecompressed:birch_planks_1x,kubejs/data/quark/recipe/building/crafting/chests/birch_chest.json
quark:building/crafting/chests/cherry_chest,quark,building/crafting/chests/cherry_chest,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/quark/recipe/building/crafting/chests/cherry_chest.json,2,True,allthecompressed:cherry_planks_1x,quark:cherry_chest,8,1,complete,allthecompressed,quark,allthecompressed,True,crafting_material_scaling,basic,1,minecraft:cherry_planks -> allthecompressed:cherry_planks_1x,kubejs/data/quark/recipe/building/crafting/chests/cherry_chest.json
quark:building/crafting/chests/dark_oak_chest,quark,building/crafting/chests/dark_oak_chest,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/quark/recipe/building/crafting/chests/dark_oak_chest.json,2,True,allthecompressed:dark_oak_planks_1x,quark:dark_oak_chest,8,1,complete,allthecompressed,quark,allthecompressed,True,crafting_material_scaling,basic,1,minecraft:dark_oak_planks -> allthecompressed:dark_oak_planks_1x,kubejs/data/quark/recipe/building/crafting/chests/dark_oak_chest.json
quark:building/crafting/chests/jungle_chest,quark,building/crafting/chests/jungle_chest,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/quark/recipe/building/crafting/chests/jungle_chest.json,2,True,allthecompressed:jungle_planks_1x,quark:jungle_chest,8,1,complete,allthecompressed,quark,allthecompressed,True,crafting_material_scaling,basic,1,minecraft:jungle_planks -> allthecompressed:jungle_planks_1x,kubejs/data/quark/recipe/building/crafting/chests/jungle_chest.json
quark:building/crafting/chests/mangrove_chest,quark,building/crafting/chests/mangrove_chest,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/quark/recipe/building/crafting/chests/mangrove_chest.json,2,True,allthecompressed:mangrove_planks_1x,quark:mangrove_chest,8,1,complete,allthecompressed,quark,allthecompressed,True,crafting_material_scaling,basic,1,minecraft:mangrove_planks -> allthecompressed:mangrove_planks_1x,kubejs/data/quark/recipe/building/crafting/chests/mangrove_chest.json
quark:building/crafting/chests/oak_chest,quark,building/crafting/chests/oak_chest,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/quark/recipe/building/crafting/chests/oak_chest.json,2,True,allthecompressed:oak_planks_1x,quark:oak_chest,8,1,complete,allthecompressed,quark,allthecompressed,True,crafting_material_scaling,basic,1,minecraft:oak_planks -> allthecompressed:oak_planks_1x,kubejs/data/quark/recipe/building/crafting/chests/oak_chest.json
quark:building/crafting/chests/spruce_chest,quark,building/crafting/chests/spruce_chest,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/quark/recipe/building/crafting/chests/spruce_chest.json,2,True,allthecompressed:spruce_planks_1x,quark:spruce_chest,8,1,complete,allthecompressed,quark,allthecompressed,True,crafting_material_scaling,basic,1,minecraft:spruce_planks -> allthecompressed:spruce_planks_1x,kubejs/data/quark/recipe/building/crafting/chests/spruce_chest.json
quark:building/crafting/cobblestone_bricks,quark,building/crafting/cobblestone_bricks,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/quark/recipe/building/crafting/cobblestone_bricks.json,2,True,allthecompressed:cobblestone_1x,quark:cobblestone_bricks,4,4,complete,allthecompressed,quark,allthecompressed,True,crafting_material_scaling,basic,1,minecraft:cobblestone -> allthecompressed:cobblestone_1x,kubejs/data/quark/recipe/building/crafting/cobblestone_bricks.json
quark:building/crafting/compressed/gunpowder_sack,quark,building/crafting/compressed/gunpowder_sack,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/quark/recipe/building/crafting/compressed/gunpowder_sack.json,2,True,more_ores_more_gems:gunpowder_block,quark:gunpowder_sack,9,1,complete,more_ores_more_gems,quark,more_ores_more_gems,True,crafting_material_scaling,basic,1,minecraft:gunpowder -> more_ores_more_gems:gunpowder_block,kubejs/data/quark/recipe/building/crafting/compressed/gunpowder_sack.json
quark:building/crafting/dirt_bricks,quark,building/crafting/dirt_bricks,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/quark/recipe/building/crafting/dirt_bricks.json,2,True,allthecompressed:dirt_1x; quark:cobblestone_bricks,quark:dirt_bricks,4,4,complete,allthecompressed;quark,quark,allthecompressed,True,crafting_material_scaling,basic,1,minecraft:dirt -> allthecompressed:dirt_1x,kubejs/data/quark/recipe/building/crafting/dirt_bricks.json
quark:building/crafting/duskbound_block_without_myalite,quark,building/crafting/duskbound_block_without_myalite,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/quark/recipe/building/crafting/duskbound_block_without_myalite.json,2,True,allthecompressed:obsidian_1x; minecraft:purpur_block,quark:duskbound_block,9,16,complete,allthecompressed;minecraft,quark,allthecompressed,True,crafting_material_scaling,basic,1,minecraft:obsidian -> allthecompressed:obsidian_1x,kubejs/data/quark/recipe/building/crafting/duskbound_block_without_myalite.json
quark:building/crafting/furnaces/blackstone_blast_furnace,quark,building/crafting/furnaces/blackstone_blast_furnace,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/quark/recipe/building/crafting/furnaces/blackstone_blast_furnace.json,2,True,allthecompressed:iron_block_1x; allthecompressed:smooth_stone_1x; quark:blackstone_furnace,minecraft:blast_furnace,9,1,complete,allthecompressed;quark,minecraft,allthecompressed,True,crafting_material_scaling,advanced,2,#c:ingots/iron -> allthecompressed:iron_block_1x; minecraft:smooth_stone -> allthecompressed:smooth_stone_1x,kubejs/data/quark/recipe/building/crafting/furnaces/blackstone_blast_furnace.json
quark:building/crafting/furnaces/blackstone_furnace,quark,building/crafting/furnaces/blackstone_furnace,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/quark/recipe/building/crafting/furnaces/blackstone_furnace.json,2,True,allthecompressed:blackstone_3x,quark:blackstone_furnace,8,1,complete,allthecompressed,quark,allthecompressed,True,crafting_material_scaling,basic,1,minecraft:blackstone -> allthecompressed:blackstone_3x,kubejs/data/quark/recipe/building/crafting/furnaces/blackstone_furnace.json
quark:building/crafting/furnaces/deepslate_blast_furnace,quark,building/crafting/furnaces/deepslate_blast_furnace,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/quark/recipe/building/crafting/furnaces/deepslate_blast_furnace.json,2,True,allthecompressed:iron_block_1x; allthecompressed:smooth_stone_1x; quark:deepslate_furnace,minecraft:blast_furnace,9,1,complete,allthecompressed;quark,minecraft,allthecompressed,True,crafting_material_scaling,advanced,2,#c:ingots/iron -> allthecompressed:iron_block_1x; minecraft:smooth_stone -> allthecompressed:smooth_stone_1x,kubejs/data/quark/recipe/building/crafting/furnaces/deepslate_blast_furnace.json
quark:building/crafting/furnaces/deepslate_furnace,quark,building/crafting/furnaces/deepslate_furnace,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/quark/recipe/building/crafting/furnaces/deepslate_furnace.json,2,True,allthecompressed:cobbled_deepslate_3x,quark:deepslate_furnace,8,1,complete,allthecompressed,quark,allthecompressed,True,crafting_material_scaling,basic,1,minecraft:cobbled_deepslate -> allthecompressed:cobbled_deepslate_3x,kubejs/data/quark/recipe/building/crafting/furnaces/deepslate_furnace.json
quark:building/crafting/furnaces/mixed_furnace,quark,building/crafting/furnaces/mixed_furnace,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/quark/recipe/building/crafting/furnaces/mixed_furnace.json,2,True,allthecompressed:cobblestone_3x; kubejs:mason_contribution,minecraft:furnace,9,1,complete,allthecompressed;kubejs,minecraft,allthecompressed;kubejs,True,unscaled,,0,,kubejs/data/quark/recipe/building/crafting/furnaces/mixed_furnace.json
quark:building/crafting/hollowlogs/hollow_acacia_log,quark,building/crafting/hollowlogs/hollow_acacia_log,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/quark/recipe/building/crafting/hollowlogs/hollow_acacia_log.json,2,True,allthecompressed:acacia_log_1x,quark:hollow_acacia_log,4,4,complete,allthecompressed,quark,allthecompressed,True,crafting_material_scaling,basic,1,minecraft:acacia_log -> allthecompressed:acacia_log_1x,kubejs/data/quark/recipe/building/crafting/hollowlogs/hollow_acacia_log.json
quark:building/crafting/hollowlogs/hollow_birch_log,quark,building/crafting/hollowlogs/hollow_birch_log,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/quark/recipe/building/crafting/hollowlogs/hollow_birch_log.json,2,True,allthecompressed:birch_log_1x,quark:hollow_birch_log,4,4,complete,allthecompressed,quark,allthecompressed,True,crafting_material_scaling,basic,1,minecraft:birch_log -> allthecompressed:birch_log_1x,kubejs/data/quark/recipe/building/crafting/hollowlogs/hollow_birch_log.json
quark:building/crafting/hollowlogs/hollow_cherry_log,quark,building/crafting/hollowlogs/hollow_cherry_log,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/quark/recipe/building/crafting/hollowlogs/hollow_cherry_log.json,2,True,allthecompressed:cherry_log_1x,quark:hollow_cherry_log,4,4,complete,allthecompressed,quark,allthecompressed,True,crafting_material_scaling,basic,1,minecraft:cherry_log -> allthecompressed:cherry_log_1x,kubejs/data/quark/recipe/building/crafting/hollowlogs/hollow_cherry_log.json
quark:building/crafting/hollowlogs/hollow_dark_oak_log,quark,building/crafting/hollowlogs/hollow_dark_oak_log,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/quark/recipe/building/crafting/hollowlogs/hollow_dark_oak_log.json,2,True,allthecompressed:dark_oak_log_1x,quark:hollow_dark_oak_log,4,4,complete,allthecompressed,quark,allthecompressed,True,crafting_material_scaling,basic,1,minecraft:dark_oak_log -> allthecompressed:dark_oak_log_1x,kubejs/data/quark/recipe/building/crafting/hollowlogs/hollow_dark_oak_log.json
quark:building/crafting/hollowlogs/hollow_jungle_log,quark,building/crafting/hollowlogs/hollow_jungle_log,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/quark/recipe/building/crafting/hollowlogs/hollow_jungle_log.json,2,True,allthecompressed:jungle_log_1x,quark:hollow_jungle_log,4,4,complete,allthecompressed,quark,allthecompressed,True,crafting_material_scaling,basic,1,minecraft:jungle_log -> allthecompressed:jungle_log_1x,kubejs/data/quark/recipe/building/crafting/hollowlogs/hollow_jungle_log.json
quark:building/crafting/hollowlogs/hollow_mangrove_log,quark,building/crafting/hollowlogs/hollow_mangrove_log,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/quark/recipe/building/crafting/hollowlogs/hollow_mangrove_log.json,2,True,allthecompressed:mangrove_log_1x,quark:hollow_mangrove_log,4,4,complete,allthecompressed,quark,allthecompressed,True,crafting_material_scaling,basic,1,minecraft:mangrove_log -> allthecompressed:mangrove_log_1x,kubejs/data/quark/recipe/building/crafting/hollowlogs/hollow_mangrove_log.json
quark:building/crafting/hollowlogs/hollow_oak_log,quark,building/crafting/hollowlogs/hollow_oak_log,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/quark/recipe/building/crafting/hollowlogs/hollow_oak_log.json,2,True,allthecompressed:oak_log_1x,quark:hollow_oak_log,4,4,complete,allthecompressed,quark,allthecompressed,True,crafting_material_scaling,basic,1,minecraft:oak_log -> allthecompressed:oak_log_1x,kubejs/data/quark/recipe/building/crafting/hollowlogs/hollow_oak_log.json
quark:building/crafting/hollowlogs/hollow_spruce_log,quark,building/crafting/hollowlogs/hollow_spruce_log,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/quark/recipe/building/crafting/hollowlogs/hollow_spruce_log.json,2,True,allthecompressed:spruce_log_1x,quark:hollow_spruce_log,4,4,complete,allthecompressed,quark,allthecompressed,True,crafting_material_scaling,basic,1,minecraft:spruce_log -> allthecompressed:spruce_log_1x,kubejs/data/quark/recipe/building/crafting/hollowlogs/hollow_spruce_log.json
